StoryID,CharactersID,AliasCharacters
57,Tokoh-6,['ceninge']
58,Tokoh-1,['i lara']
59,Tokoh-1,['burone ane gede-gede makejang']
59,Tokoh-2,"['buron ajak mekejang', 'buron', 'buro']"
59,Tokoh-3,['burone gede ento']
59,Tokoh-4,"['ida betara indra', 'betara indra']"
59,Tokoh-5,['makejang buro']
59,Tokoh-6,"['jelemane ento', 'jelema ento', 'jelema']"
59,Tokoh-7,"['i lelasan', 'i lasan']"
59,Tokoh-8,['para buro']
59,Tokoh-9,['i jelema']
59,Tokoh-10,['i lelipi']
59,Tokoh-11,['i macan']
59,Tokoh-12,['i gajah']
59,Tokoh-13,['lelasa']
59,Tokoh-14,['jeleme']
59,Tokoh-15,['i kebo']
59,Tokoh-16,['baburo']
59,Tokoh-17,['celedu']
59,Tokoh-18,['beburo']
59,Tokoh-19,['lipan']
59,Tokoh-20,['lipi']
60,Tokoh-1,"['sang prabu i sangmong', 'i sangmong']"
60,Tokoh-2,['i capung bangkok']
60,Tokoh-3,"['i kunang-kunang', 'kunang-kunang']"
60,Tokoh-4,['ratu sang prabu']
60,Tokoh-5,['ida sang prabu']
60,Tokoh-6,['capok bangkok']
60,Tokoh-7,['kedis blatuk']
60,Tokoh-8,['jero lutung']
60,Tokoh-9,"['i lelasan', 'lelasan']"
60,Tokoh-10,"['i lelipi', 'lelipi']"
60,Tokoh-11,['i blatuk']
60,Tokoh-12,['i lutung']
60,Tokoh-13,"['i beduda', 'beduda']"
60,Tokoh-14,"['i tumisi', 'tumisi']"
60,Tokoh-15,"['i sampi', 'sampi']"
61,Tokoh-1,"['anake ane ngelahang carike', 'ane ngelahang carike']"
61,Tokoh-2,"['katake ane cenik-cenik', 'katake', 'katak']"
61,Tokoh-3,"['lelipi gadang gede', 'lelipi gadang', 'lelipi']"
61,Tokoh-4,"['i lelipi gadang', 'i lelipi']"
61,Tokoh-5,['katake makejang']
61,Tokoh-6,['sang karitaka']
61,Tokoh-7,['lelipine ento']
61,Tokoh-8,"['i ratun katak', 'ratun katake', 'ratun katak', 'ratun']"
61,Tokoh-9,['ratun karake']
61,Tokoh-10,['i karitaka']
61,Tokoh-11,['i katak']
61,Tokoh-12,['retun']
62,Tokoh-1,['sang hyang brahma']
62,Tokoh-2,"['ida batara wisnu', 'batara wisnu', 'sang wirata', 'batara']"
62,Tokoh-3,"['dewa sang garuda', 'sang garuda', 'sang kadru', 'garuda']"
62,Tokoh-4,['sang hyang siwa']
62,Tokoh-5,"['memen tiange', 'memen', 'meme']"
62,Tokoh-6,['sang winata']
62,Tokoh-7,['para naga']
62,Tokoh-8,['memen cai']
63,Tokoh-1,"['i lengar paling keliha', 'i lengar paing keliha', 'ane paling keliha', 'i lengar', 'lengar']"
63,Tokoh-2,"['pianak i mandala', 'i mandala', 'pianak']"
63,Tokoh-3,['ni luh layang']
63,Tokoh-4,['pianak icange']
63,Tokoh-5,"['adin-adin', 'adi-adin']"
63,Tokoh-6,['i widara']
63,Tokoh-7,['bapa']
63,Tokoh-8,['adin']
64,Tokoh-1,"['i lutung', 'i utung', 'lutung']"
64,Tokoh-2,"['i kekua', 'kekua']"
64,Tokoh-3,['tung']
65,Tokoh-1,"['cucunne pekak dukuh', 'pekak dukuh', 'pekak']"
65,Tokoh-2,"['luh kancerung', 'luh kancrung', 'luh']"
65,Tokoh-3,['i pekak dukuh']
65,Tokoh-4,"['i lutunge', 'i lutung', 'lutung']"
65,Tokoh-5,"['i kakua', 'kakua']"
65,Tokoh-6,['i dukuh']
65,Tokoh-7,['cucun']
66,Tokoh-1,"['i polos, bli menceng', 'bli menceng', 'i menceng', 'bli']"
66,Tokoh-2,"['i polos, polos']"
66,Tokoh-3,['i polos']
67,Tokoh-1,"['baburon maawak gede tur situh ento', 'baburon', 'baburo']"
67,Tokoh-2,"['baburon cenikan', 'baburon lenan']"
67,Tokoh-3,"['i kedis perit', 'kedis']"
67,Tokoh-4,['i kedis curik']
67,Tokoh-5,"['i kedis goak', 'goak']"
67,Tokoh-6,"['i kambing', 'kambing']"
67,Tokoh-7,"['i sampi', 'sampi']"
67,Tokoh-8,['i perit']
67,Tokoh-9,['memeri']
67,Tokoh-10,['i goak']
67,Tokoh-11,['beburo']
67,Tokoh-12,['prit']
68,Tokoh-1,"['i sangging lobangkara', 'sangging lobangkara']"
68,Tokoh-2,['bhatara klungkung']
68,Tokoh-3,['ratu bhatara']
68,Tokoh-4,"['ida bhatara', 'ida batara']"
69,Tokoh-1,['siput-siput uling alase']
69,Tokoh-2,"['siput ane malunan', 'siput']"
69,Tokoh-3,"['sipute liu pesan', 'sipute liu']"
69,Tokoh-4,['timpal-timpal']
69,Tokoh-5,['siput-sipute']
69,Tokoh-6,"['i siputa', 'i siput']"
69,Tokoh-7,"['i kancil', 'kancil']"
70,Tokoh-1,"['i titih lua muani', 'i titih', 'titih']"
70,Tokoh-2,['ida anake agung']
70,Tokoh-3,"['sisian i tuma', 'i tuma', 'tuma']"
70,Tokoh-4,"['sisian jero', 'jero']"
70,Tokoh-5,['jero gede']
70,Tokoh-6,['parekan']
70,Tokoh-7,['tittih']
71,Tokoh-1,"['memen anake cerik ento', 'memen anake cerik', 'anake cerik']"
71,Tokoh-2,['ni tuwung kuning']
71,Tokoh-3,['i cening']
71,Tokoh-4,['i pudak']
71,Tokoh-5,['dedari']
71,Tokoh-6,['dadong']
71,Tokoh-7,['kurena']
71,Tokoh-8,['wayan']
71,Tokoh-9,"['bapan', 'bapa']"
71,Tokoh-10,['meme']
72,Tokoh-1,"['anake agung ento', 'anake agung']"
72,Tokoh-2,['tonyane ento']
72,Tokoh-3,"['i gede urub', 'gede urub']"
72,Tokoh-4,['sang prabu']
72,Tokoh-5,"['i tonya', 'tonya']"
72,Tokoh-6,"['i ubuh', 'ubuh']"
72,Tokoh-7,['u-buh']
72,Tokoh-8,['pekak']
73,Tokoh-1,['ida sang hyang widhi']
73,Tokoh-2,['anak tua matengkuluk']
73,Tokoh-3,"['anake lingsir ento', 'jero anak lingsir', 'anake lingsir', 'jero']"
73,Tokoh-4,['i kaki buyut']
73,Tokoh-5,['i wingsata']
73,Tokoh-6,"['i sigara', 'i segara', 'sigara']"
73,Tokoh-7,['ki buyut']
73,Tokoh-8,['cening']
73,Tokoh-9,['bapa']
74,Tokoh-1,['prabekel sareng sinamian']
74,Tokoh-2,"['ida anake agung', 'anake agung']"
74,Tokoh-3,['prabekel sami']
74,Tokoh-4,['i saunggaling']
74,Tokoh-5,"['ni layonsari', 'layonsari']"
74,Tokoh-6,['jero bendesa']
74,Tokoh-7,"['i jayaprana', 'i jayaprna', 'jayaprana', 'jayapra']"
74,Tokoh-8,['prebekel']
75,Tokoh-1,['rarene ne ngeling punika']
75,Tokoh-2,['leyak sareng kakalih']
75,Tokoh-3,"['brayan ipun ni penak', 'ni penek', 'ni penak', 'penak']"
75,Tokoh-4,"['dane gurun pagep', 'gurun pagep']"
75,Tokoh-5,"['leyake punika', 'leyak punika']"
75,Tokoh-6,"['rarene punika', 'rare punika', 'rare']"
75,Tokoh-7,['rare ngeling']
75,Tokoh-8,['pianak ipun']
75,Tokoh-9,['pianak nyai']
75,Tokoh-10,['pianake']
76,Tokoh-1,"['panjak-panjak puri kertha bumi', 'panjak puri kertha bumi']"
76,Tokoh-2,"['sang prabu suliawana', 'prabu suliawana']"
76,Tokoh-3,['panjak-panjak ida']
76,Tokoh-4,"['panyatusan bikul', 'bikul']"
76,Tokoh-5,"['juru carik puri', 'juru carik']"
76,Tokoh-6,['ida sang prabu']
76,Tokoh-7,['timpal-timpal']
76,Tokoh-8,"['kedis geruda', 'geruda']"
76,Tokoh-9,"['para bikule', 'bikule']"
76,Tokoh-10,['gusti prabu']
76,Tokoh-11,['gusti patih']
76,Tokoh-12,['juru borose']
76,Tokoh-13,['kedise ento']
76,Tokoh-14,['panjak ida']
76,Tokoh-15,['patih ida']
76,Tokoh-16,"['i geruda', 'i geuda']"
76,Tokoh-17,['i bikul']
76,Tokoh-18,['pepatih']
76,Tokoh-19,['krama']
76,Tokoh-20,['kul']
77,Tokoh-1,['ni wingsali']
77,Tokoh-2,['ni mesaba']
77,Tokoh-3,"['i bojog', 'bojog']"
77,Tokoh-4,"['i macan', 'macan']"
77,Tokoh-5,['meme']
77,Tokoh-6,['beli']
78,Tokoh-1,['belibis buyang kalih']
78,Tokoh-2,['paksi gowak gadagan']
78,Tokoh-3,"['i paksi siung luh', 'siung']"
78,Tokoh-4,['paksi belatuk']
78,Tokoh-5,['gajah ageng']
78,Tokoh-6,['siunge luh']
78,Tokoh-7,['i gowak']
78,Tokoh-8,['i gajah']
78,Tokoh-9,['i siung']
78,Tokoh-10,['luhnya']
78,Tokoh-11,['meme']
78,Tokoh-12,['beli']
79,Tokoh-1,['timpalne makejang']
79,Tokoh-2,['timpal-timpal']
79,Tokoh-3,"['i kidange', 'i kidang', 'kidang']"
79,Tokoh-4,"['i cekcek', 'cekcek']"
79,Tokoh-5,"['timpale', 'timpal']"
79,Tokoh-6,['beli']
80,Tokoh-1,['i kunang-kunang']
80,Tokoh-2,"['jero pecalang', 'jero']"
80,Tokoh-3,"['prabu singa', 'sang prabu', 'singa']"
80,Tokoh-4,"['i lelasan', 'lelasan']"
80,Tokoh-5,"['i blatuk', 'blatuk']"
80,Tokoh-6,['i lutung']
80,Tokoh-7,"['i beduda', 'beduda']"
80,Tokoh-8,['i kekawa']
80,Tokoh-9,"['i tumisi', 'tumisi']"
80,Tokoh-10,"['i lembu', 'lembu']"
80,Tokoh-11,"['i singa', 'i sing']"
81,Tokoh-1,"['i beduda', 'beduda']"
81,Tokoh-2,"['i lutung', 'lutung']"
82,Tokoh-1,"['dane jero dukuh kantrungan', 'jero dukuh kantrungan', 'dane dukuh kantrungan', 'dukuh kantrungan', 'dane jero dukuh', 'dane dukuh', 'jero dukuh', 'jero']"
82,Tokoh-2,"['luh ayu kantrungan', 'ni ayu kantrungan', 'luh ayu']"
82,Tokoh-3,"['i lutung', 'lutung']"
82,Tokoh-4,"['i kekua', 'kekua']"
83,Tokoh-1,['i kaki perodong']
83,Tokoh-2,['sang lutung']
83,Tokoh-3,['i lutung']
83,Tokoh-4,"['i kekua', 'kekua']"
84,Tokoh-1,"['i kambing', 'kambing']"
84,Tokoh-2,['i lutung']
85,Tokoh-1,"['i kancil', 'kancil']"
85,Tokoh-2,"['i lutung', 'lutung']"
85,Tokoh-3,['tung']
85,Tokoh-4,['cil']
86,Tokoh-1,['burone ane lenlenan']
86,Tokoh-2,['burone lenan']
86,Tokoh-3,"['adi meng', 'i meng', 'meng']"
86,Tokoh-4,"['i macan', 'macan']"
86,Tokoh-5,['i beli']
86,Tokoh-6,"['buron', 'buro']"
86,Tokoh-7,['belie']
86,Tokoh-8,['bli']
87,Tokoh-1,"['panjak ida bhatara indra', 'ida bhatara indra', 'ida batara indra']"
87,Tokoh-2,"['sang prabu maya danawa', 'maya danawa']"
87,Tokoh-3,['para panjak suarga']
87,Tokoh-4,['sang maya danawa']
87,Tokoh-5,"['sang kul putihe', 'sang kul putih']"
87,Tokoh-6,['i maya danawa']
87,Tokoh-7,"['para panjake', 'para jana', 'panjake']"
87,Tokoh-8,"['i kala wong', 'kala wong']"
87,Tokoh-9,['para ratu']
87,Tokoh-10,['panjaknya']
87,Tokoh-11,['patihnya']
87,Tokoh-12,"['ceninge', 'cening']"
88,Tokoh-1,"['pianak-pianak pan brayut', 'pianak-pianak', 'pan brayut', 'brayut']"
88,Tokoh-2,['pianakne pan brayut']
88,Tokoh-3,['mantunne luh muani']
88,Tokoh-4,"['pangerain jempong', 'pangeran jembong']"
88,Tokoh-5,"['jero wayan', 'jero']"
88,Tokoh-6,['men brayut']
88,Tokoh-7,['de brayut']
88,Tokoh-8,"['pianake', 'pianak']"
88,Tokoh-9,"['i meme', 'meme']"
88,Tokoh-10,['i bapa']
88,Tokoh-11,"['mantun', 'matun', 'mantu']"
88,Tokoh-12,['bapan']
89,Tokoh-1,"['sang kidang', 'kidang']"
89,Tokoh-2,"['men tiwase', 'men tiwas', 'tiwas']"
89,Tokoh-3,['men sugih']
90,Tokoh-1,"['i bojog, nang cublinge', 'nang cublinge', 'nang cubling']"
90,Tokoh-2,"['makejang bojoge', 'bojoge makejang', 'bojog makejang', 'bojoge', 'bojog']"
90,Tokoh-3,['bojog ajaka liu']
90,Tokoh-4,"['kurenan icange', 'kurenan']"
90,Tokoh-5,['bojog cenik']
90,Tokoh-6,['men cubling']
90,Tokoh-7,['liu bojoge']
90,Tokoh-8,['bojog gede']
90,Tokoh-9,['i bojog']
91,Tokoh-1,"['i kedis crukcuk kuning', 'kedis crukcuk kuninge', 'kedis crukcuk kuning', 'i crukcuk kuning']"
91,Tokoh-2,['ni kesuna']
91,Tokoh-3,['ni bawang']
91,Tokoh-4,"['memen', 'meme']"
91,Tokoh-5,['embok']
92,Tokoh-1,['pepatih ida sang anyakrawerti']
92,Tokoh-2,['anak istri sampun lingsir']
92,Tokoh-3,"['i sudagar, pepatih agung', 'pepatih agung', 'agung']"
92,Tokoh-4,['anake lingsir punika']
92,Tokoh-5,['ida sang maha patih']
92,Tokoh-6,"['anake jada punika', 'anake odah punika', 'anake jada', 'anake odah']"
92,Tokoh-7,"['i sudagar, patih']"
92,Tokoh-8,['ida sang prabhu']
92,Tokoh-9,"['ida anake agung', 'anake agung', 'anak agung']"
92,Tokoh-10,['i patih agung']
92,Tokoh-11,"['ni daha tua', 'daha tua']"
92,Tokoh-12,['pan bergah']
92,Tokoh-13,"['i sudagar', 'sudagar']"
92,Tokoh-14,['panjakida']
92,Tokoh-15,"['para ratu', 'ratu']"
92,Tokoh-16,['sudagare']
93,Tokoh-1,"['sang nata prabu aiswaryadala', 'ida sang prabu aiswaryadala', 'sang prabu aiswaryadala', 'ida sang prabu', 'aiswaryadala', 'sang prabu', 'prabu']"
93,Tokoh-2,"['ida sang prabu aji darma', 'aji']"
93,Tokoh-3,['ki patih bandeswarya']
93,Tokoh-4,['ida sang prabu manu']
93,Tokoh-5,['para tanda mantri']
93,Tokoh-6,['i gusti ayu biang']
93,Tokoh-7,"['ida bagawan daksa', 'bagawan daksa']"
93,Tokoh-8,['maharaja ikswaku']
93,Tokoh-9,['panyeroan asiki']
93,Tokoh-10,['ki bandeswarya']
93,Tokoh-11,"['ni diah tantri', 'ni dah tantri']"
93,Tokoh-12,['dewi nilawati']
93,Tokoh-13,['para punggawa']
93,Tokoh-14,['maharaja manu']
93,Tokoh-15,['i panyeroan']
93,Tokoh-16,['para istri']
93,Tokoh-17,['para wiku']
93,Tokoh-18,['panyeroa']
93,Tokoh-19,['parekan']
93,Tokoh-20,['ajinda']
93,Tokoh-21,['biange']
94,Tokoh-1,"['ida raden galuh daha', 'ida raden gal uh', 'ida raden galuh', 'raden galuh']"
94,Tokoh-2,"['ida sang prabu daha', 'ida sang prabu', 'sang prabu']"
94,Tokoh-3,['cening nanak galuh']
94,Tokoh-4,"['ida raden mantri', 'ida raden matri', 'raden mantri']"
94,Tokoh-5,"['kalih prameswari', 'prameswari']"
94,Tokoh-6,"['i mantri koripan', 'mantri koripan']"
94,Tokoh-7,['ratu sang prabu']
94,Tokoh-8,"['anake luh ento', 'anake tua ento', 'anake luh']"
94,Tokoh-9,['ni dukun sakti']
94,Tokoh-10,['i punta jrudeh']
94,Tokoh-11,['i galuh daha']
94,Tokoh-12,['parekanida']
94,Tokoh-13,"['jero dukun', 'jero']"
94,Tokoh-14,['men bekung']
94,Tokoh-15,['prabunida']
94,Tokoh-16,['biangida']
94,Tokoh-17,['anak tua']
94,Tokoh-18,"['balian', 'balia']"
94,Tokoh-19,['putra']
94,Tokoh-20,['i aji']
94,Tokoh-21,['bapa']
95,Tokoh-1,['sangiang narayana']
95,Tokoh-2,"['sang ananta boga', 'sang']"
95,Tokoh-3,['sanghiang basuki']
95,Tokoh-4,['sanghiang indra']
95,Tokoh-5,['para dewata']
95,Tokoh-6,['sang akupa']
95,Tokoh-7,['danawa']
95,Tokoh-8,['detia']
96,Tokoh-1,"['bapa pan angklung gadang', 'bapa angklung gadang', 'pan angklung gadange', 'pan angklung gadang', 'i angklung gadang', 'angklung gadang', 'bapa']"
96,Tokoh-2,['ratu dewa agung']
96,Tokoh-3,['i wayan sebetan']
96,Tokoh-4,"['ida anake agung', 'anake agung']"
96,Tokoh-5,"['krama banjare', 'krama banjar', 'krama']"
96,Tokoh-6,['dagang nasi']
96,Tokoh-7,"['jero kalian', 'jero kelian', 'jero klian', 'jro klian', 'jero']"
96,Tokoh-8,['jero wayan']
96,Tokoh-9,['kurenannya']
96,Tokoh-10,['i lambang']
96,Tokoh-11,['i tampul']
96,Tokoh-12,['kurenan']
96,Tokoh-13,['i sendi']
96,Tokoh-14,['cicing']
96,Tokoh-15,"['kuluke', 'kuluk']"
96,Tokoh-16,['i giur']
96,Tokoh-17,['memen']
97,Tokoh-1,['anak makita masakit basang']
97,Tokoh-2,"['kurenan pan balang tamake', 'pan balang tamake', 'pan balang tamak', 'men balang tamak', 'kurenan']"
97,Tokoh-3,"['anake ne masakit basang', 'anake mesakit basang']"
97,Tokoh-4,"['panyarikan desa', 'desa']"
97,Tokoh-5,"['jero panyarikan', 'jero']"
97,Tokoh-6,['klihan desa']
97,Tokoh-7,['jero mangku']
97,Tokoh-8,['anake agung']
97,Tokoh-9,"['pepek desa', 'pepek']"
97,Tokoh-10,['krama desa']
97,Tokoh-11,['penyarikan']
97,Tokoh-12,['jero desa']
97,Tokoh-13,['timpal']
98,Tokoh-1,"['anak makta lelipi matali', 'lelipi']"
98,Tokoh-2,"['naga ngredep janggar', 'naga']"
98,Tokoh-3,"['anake ngaba lelipi', 'anak ngaba lelipi']"
98,Tokoh-4,"['i bikul, i meong', 'i meong', 'meong']"
98,Tokoh-5,"['i kedis muwun', 'i kedis muun', 'kedis muwun']"
98,Tokoh-6,['timpal-timpal']
98,Tokoh-7,['pan jempenit']
98,Tokoh-8,['men jempenit']
98,Tokoh-9,['putun idewa']
98,Tokoh-10,['ane muani']
98,Tokoh-11,"['i dadeleg', 'i deleg', 'deleg']"
98,Tokoh-12,['cucun kai']
98,Tokoh-13,"['i cicing', 'cicing']"
98,Tokoh-14,['i meonge']
98,Tokoh-15,['dagange']
98,Tokoh-16,"['i bikul', 'bikul']"
98,Tokoh-17,['timpal']
98,Tokoh-18,['kedise']
98,Tokoh-19,['kurena']
98,Tokoh-20,['pande']
98,Tokoh-21,['bapa']
98,Tokoh-22,['jero']
98,Tokoh-23,['meme']
99,Tokoh-1,"['anake ngaba cicinge totonan', 'cicinge', 'cicing', 'anake']"
99,Tokoh-2,"['anak lakar ngematiang lipi', 'lipi']"
99,Tokoh-3,"['anak ngba cicing berag', 'cicing berag']"
99,Tokoh-4,"['anake ngbe bikule ento', 'bikule ento', 'bikule', 'bikul']"
99,Tokoh-5,['pan polenge totonan']
99,Tokoh-6,['cicing berag gati']
99,Tokoh-7,"['lipine ento, lipi']"
99,Tokoh-8,['anak ngabe bikul']
99,Tokoh-9,"['anak ngbe meyong', 'meyong']"
99,Tokoh-10,"['i bikul, cicing']"
99,Tokoh-11,['lipine totonan']
99,Tokoh-12,['bikule totonan']
99,Tokoh-13,"['gadagan sarapa', 'gadagan', 'gadaga']"
99,Tokoh-14,['meyong tiange']
99,Tokoh-15,['anake totonan']
99,Tokoh-16,['timpal-timpal']
99,Tokoh-17,"['meyonge ento', 'meyonge']"
99,Tokoh-18,"['lipine entto', 'lipine to']"
99,Tokoh-19,"['cicinge ento', 'cicinge to']"
99,Tokoh-20,['pandene ento']
99,Tokoh-21,"['bikul, pande', 'pande']"
99,Tokoh-22,['pan poleng']
99,Tokoh-23,['anake ento']
99,Tokoh-24,['men poleng']
99,Tokoh-25,"['i cicinge', 'i cicing']"
99,Tokoh-26,['i gadagan']
99,Tokoh-27,['i meyong']
99,Tokoh-28,['cicicnge']
99,Tokoh-29,['i bikul']
99,Tokoh-30,"['kurenan', 'kurena']"
99,Tokoh-31,['timpal']
99,Tokoh-32,['lelipi']
99,Tokoh-33,['kaki']
100,Tokoh-1,"['rabi mantri koripan', 'ida mantri koripan', 'mantri koripan']"
100,Tokoh-2,"['pan tuung kuning', 'men tuung kuning']"
100,Tokoh-3,"['biang ceninge', 'biang']"
100,Tokoh-4,"['cening galuh', 'cening']"
100,Tokoh-5,['bikule ento']
100,Tokoh-6,['raden galuh']
100,Tokoh-7,"['cening aji', 'aji']"
100,Tokoh-8,['rabin ida']
100,Tokoh-9,['ajin ida']
100,Tokoh-10,['okan ida']
100,Tokoh-11,['i biang']
100,Tokoh-12,"['i bikul', 'bikul']"
100,Tokoh-13,['biange']
100,Tokoh-14,['oka']
101,Tokoh-1,['anak makita matakon']
101,Tokoh-2,['jro kelihan desa']
101,Tokoh-3,['krama desa']
101,Tokoh-4,['pan mangut']
101,Tokoh-5,['liu anake']
102,Tokoh-1,"['sang pedanda baka', 'pedanda baka']"
102,Tokoh-2,"['makasami ulame', 'ulame', 'ulam']"
102,Tokoh-3,['i kedis cangak']
102,Tokoh-4,"['sang cangake', 'sang cangak']"
102,Tokoh-5,['padanda baka']
102,Tokoh-6,['para mendega']
102,Tokoh-7,['akeh ulame']
102,Tokoh-8,['para ulame']
102,Tokoh-9,['ulame sami']
102,Tokoh-10,['sang yuyu']
102,Tokoh-11,['i yuyu']
102,Tokoh-12,['bapa']
103,Tokoh-1,"['ida raden jajarpikatan', 'raden jajarpikatan']"
103,Tokoh-2,['raden bang paguyangan']
103,Tokoh-3,"['widiadari nilotama', 'widiadari']"
103,Tokoh-4,['prabu pajajaran']
103,Tokoh-5,['tukang tenung']
103,Tokoh-6,"['okan beli', 'beli']"
103,Tokoh-7,['rabinida']
103,Tokoh-8,['jero']
103,Tokoh-9,['rabi']
104,Tokoh-1,['sang prabu manu tuturan surya wangsa']
104,Tokoh-2,"['pramisuarin ida sang prabhu', 'ida sang prabhu', 'ida sang prabu', 'sang prabhu']"
104,Tokoh-3,['sang prabhu dasaratha']
104,Tokoh-4,['para bala wargin ida']
104,Tokoh-5,['dang hyang purohita']
104,Tokoh-6,['ida bhatara brahma']
104,Tokoh-7,['rabin sang prabhu']
104,Tokoh-8,['ida sang satrugna']
104,Tokoh-9,"['ida rsi srengga', 'ida rsi']"
104,Tokoh-10,['para rabin ida']
104,Tokoh-11,['baudandan ida']
104,Tokoh-12,['lanang-lanang']
104,Tokoh-13,['sang laksmana']
104,Tokoh-14,['para baudanda']
104,Tokoh-15,['sang bharata']
104,Tokoh-16,['para panjake']
104,Tokoh-17,['istri-istri']
104,Tokoh-18,['para agung']
104,Tokoh-19,['panangkila']
104,Tokoh-20,"['para wiku', 'wiku']"
104,Tokoh-21,['sang rama']
105,Tokoh-1,"['okan sang prabhu daha', 'prabhu']"
105,Tokoh-2,"['ida raden galuh daha', 'ida raden galuh', 'i raden galuhe', 'i radem galuh', 'i raden galuh', 'raden galuhe', 'i rade galuh', 'raden galuh', 'galuh daha']"
105,Tokoh-3,"['ida mantrin koripan', 'i mantrin koripan', 'i mantri koripan']"
105,Tokoh-4,['idane raden galuh']
105,Tokoh-5,"['ida raden mantri', 'i raden mantri', 'raden mantri']"
105,Tokoh-6,['ratu raden galuh']
105,Tokoh-7,['ida sang prabhu']
105,Tokoh-8,"['ratu dewa agung', 'ratu dewa ayu', 'dewa ayu']"
105,Tokoh-9,"['ida prameswari', 'i sampi wadake', 'i sampi wadak', 'sampi wadak', 'prameswari', 'i sampi', 'sampi']"
105,Tokoh-10,['i nanak galuh']
105,Tokoh-11,['kedis-kedise']
105,Tokoh-12,"['i galuh daha', 'i galuh']"
105,Tokoh-13,"['men lutunge', 'meme lutung', 'me lutung', 'i lutunge', 'i lutung', 'lutung', 'meme']"
105,Tokoh-14,['anake agung']
105,Tokoh-15,['kaka patih']
105,Tokoh-16,"['i rangsasa', 'rangsasa']"
105,Tokoh-17,['sang sampi']
105,Tokoh-18,['i dewa ayu']
105,Tokoh-19,"['jro sampi', 'jro']"
105,Tokoh-20,"['panyrowan', 'panyrowa']"
105,Tokoh-21,"['i ngemban', 'ngemban']"
105,Tokoh-22,['jro istri']
105,Tokoh-23,"['ratu aji', 'aji']"
105,Tokoh-24,['i nginte']
105,Tokoh-25,['i patih']
105,Tokoh-26,"['kedise', 'kedis']"
105,Tokoh-27,['pareka']
105,Tokoh-28,['bapa']
105,Tokoh-29,['oka']
106,Tokoh-1,"['ni nyonyah ingtai', 'i nyonyah ingtai', 'nyonyah ingati', 'nyonyah ingtai', 'ingtai nyonyah', 'ni nyonyah']"
106,Tokoh-2,['i bandar macun']
106,Tokoh-3,['i babah sampik']
106,Tokoh-4,['i congliwat']
106,Tokoh-5,['ni ingtai']
106,Tokoh-6,['i macun']
106,Tokoh-7,['biang']
106,Tokoh-8,['aji']
107,Tokoh-1,"['sang prabhu aji dharma wirosa', 'sang prabhu aji dharma', 'sang prabu aji dharma', 'sang prabhu', 'sang prabu']"
107,Tokoh-2,"['putran sang ananta boga', 'sang ananta boga']"
107,Tokoh-3,['ida pedanda siwa budha']
107,Tokoh-4,"['tanda mantrinida', 'tanda mantri', 'tandamantri']"
107,Tokoh-5,"['dewa sang prabhu', 'ida sang prabhu', 'ida sang prabu']"
107,Tokoh-6,['sang aji dharma']
107,Tokoh-7,"['i kambing muani', 'kambing', 'muani']"
107,Tokoh-8,"['sang naga gini', 'naga gini']"
107,Tokoh-9,"['bli aji dharma', 'bli']"
107,Tokoh-10,"['ida ula deles', 'ula deles']"
107,Tokoh-11,"['i kambing luh', 'luh']"
107,Tokoh-12,"['i cekcek luh', 'cekcek luh', 'cekcek']"
107,Tokoh-13,['sang isteri']
107,Tokoh-14,['para buron']
107,Tokoh-15,['prameswari']
107,Tokoh-16,['panjakida']
107,Tokoh-17,['para isti']
107,Tokoh-18,['baudanda']
107,Tokoh-19,['panjake']
107,Tokoh-20,['cekceke']
107,Tokoh-21,['i dewa']
107,Tokoh-22,['pareka']
107,Tokoh-23,['kurena']
107,Tokoh-24,"['rabin', 'rabi']"
107,Tokoh-25,['beli']
107,Tokoh-26,['adi']
108,Tokoh-1,"['ida sang pandita bekung', 'sang pandita', 'pandita']"
108,Tokoh-2,['para krama ring majeti']
108,Tokoh-3,['makakalih sang pandita']
108,Tokoh-4,['panjak medang kemulan']
108,Tokoh-5,['dewata nawa cengkar']
108,Tokoh-6,"['parekane makakalih', 'parekane makaklih', 'parekan makakalih', 'makakalih pareka', 'parekan', 'pareka']"
108,Tokoh-7,"['ratu sang prabu', 'sang prabu']"
108,Tokoh-8,"['dewate cengkar', 'dewata cengkar']"
108,Tokoh-9,['sang nata ratu']
108,Tokoh-10,"['sang aji saka', 'aji saka']"
108,Tokoh-11,['kalih pandita']
108,Tokoh-12,"['bapa sambada', 'bapa']"
108,Tokoh-13,['kaula-kaula']
108,Tokoh-14,['ida bekung']
108,Tokoh-15,"['bapa dora', 'dora']"
108,Tokoh-16,['i sambada']
108,Tokoh-17,"['i panjak', 'ipanjak']"
108,Tokoh-18,['panjake']
108,Tokoh-19,['i dora']
108,Tokoh-20,['ikrama']
109,Tokoh-1,['okanne ane maraha isteri']
109,Tokoh-2,"['para krama desa ekacakra', 'karma desa ekacakra', 'karma desa ekacraka', 'krama desa']"
109,Tokoh-3,['putrane sane lanang']
109,Tokoh-4,"['ida brahmana lanang', 'ida sang brahmana']"
109,Tokoh-5,['panjake di ekacakra']
109,Tokoh-6,['ida brahmana istri']
109,Tokoh-7,['sang darma wangsa']
109,Tokoh-8,['sang panca padawa']
109,Tokoh-9,"['cening sang bima', 'sang bima']"
109,Tokoh-10,"['ida sang pandita', 'sang pandita']"
109,Tokoh-11,['pianak titiange']
109,Tokoh-12,"['ida dewi kunti', 'dewi kunti']"
