StoryID,CharactersID,AliasCharacters
70,Tokoh-2,"ida anake agung, Ida anake agung"
70,Tokoh-3,"I Titih, Titih, Tittih, I Titih lua muani"
70,Tokoh-4,"jero gede, jerone"
70,Tokoh-5,sisian jerone
70,Tokoh-6,sisian I Tuma
70,Tokoh-7,"parekanne, Parekanne"
71,Tokoh-1,I Pudak
71,Tokoh-2,"kurenane, Kurenane"
71,Tokoh-3,Ni Tuwung Kuning
71,Tokoh-4,dedarine
71,Tokoh-5,Wayan
71,Tokoh-6,dadongne
71,Tokoh-7,"meme, Meme, memene, memen anake cerik ento, memen anake cerik"
71,Tokoh-8,I cening
71,Tokoh-9,"bapane, bapanne"
71,Tokoh-10,anake cerik
72,Tokoh-1,"I Ubuh, U-buh, Ubuh"
72,Tokoh-2,"pekakne, Pekakne, pekak"
72,Tokoh-3,"I Gede Urub, Gede Urub"
72,Tokoh-4,Sang Prabu
72,Tokoh-5,"Anake agung, anake agung ento"
72,Tokoh-6,"I Tonya, tonyane ento, tonya"
73,Tokoh-1,I Wingsata
73,Tokoh-2,"I Sigara, I Segara, Sigara"
73,Tokoh-3,"I Kaki Buyut, Ki Buyut"
73,Tokoh-4,"anake lingsir ento, anak tua matengkuluk, jero anak lingsir, anake lingsir, Jero anak lingsir, Jerone"
73,Tokoh-5,"Bapa, bapa"
73,Tokoh-6,Cening
74,Tokoh-1,"I Jayaprana, Jayaprana, I Jayaprna, I jayaprana, Jayaprane"
74,Tokoh-2,"Ni Layonsari, Layonsari, layonsari"
74,Tokoh-3,"Ida Anake Agung, anake agung, Ida anake Agung, Ida Anake agung, Ida anake agung"
74,Tokoh-4,"Jero Bendesa, Jero bendesa"
74,Tokoh-5,I Saunggaling
74,Tokoh-6,"prabekel sami, prabekel sareng sinamian, prebekel"
75,Tokoh-1,"gurun pagep, dane Gurun Pagep, Dane gurun pagep, dane gurun pagep"
75,Tokoh-2,"rare ngeling, rare ne ngeling punika, rarene punika, rare punika, Rarene punika"
75,Tokoh-3,"leyak ajak kakalih, leyak punika, Leyake punika"
75,Tokoh-4,"ni penek, Ni Penek, ni penak, penak"
75,Tokoh-5,"pianak ipun, pianake, pianaknyaine"
75,Tokoh-6,brayan ipun ni penak
76,Tokoh-1,"Prabu Suliawana, Sang Prabu Suliawana, Ida Sang Prabu, Gusti Prabu"
76,Tokoh-2,"kedis Geruda, Geruda, I Geruda, kedis Gerudane, Kedis Geruda, Kedise ento"
76,Tokoh-3,Juru borose
76,Tokoh-4,"Gusti Patih, pepatih, patih idane"
76,Tokoh-5,"I Bikul, bikul, Bikule, bikule, Kul"
76,Tokoh-6,"juru carik, juru carik purine"
76,Tokoh-7,kramane
76,Tokoh-8,"panyatusan bikul, para bikule"
76,Tokoh-9,timpal-timpalne
76,Tokoh-10,"panjak-panjak idane, Panjak Puri Kertha Bumine, Panjak-panjak Puri Kertha Bumi, panjak-panjak Puri Kertha Bumi, panjak idane"
77,Tokoh-1,Ni Mesaba
77,Tokoh-2,Ni Wingsali
77,Tokoh-3,"I Macan, macan"
77,Tokoh-4,"I Bojog, Bojog"
77,Tokoh-5,"memene, Meme, meme"
77,Tokoh-6,"Beli, beli"
78,Tokoh-1,"Gajah ageng, I Gajah"
78,Tokoh-2,"I Siung, Siung"
78,Tokoh-3,"I Paksi Siung luh, Siunge luh, luhnyane"
78,Tokoh-4,"beline, beli, Beli"
78,Tokoh-5,meme
78,Tokoh-6,Belibis Buyang kalih
78,Tokoh-7,"paksi Gowak Gadagan, I Gowak"
78,Tokoh-8,paksi Belatuk
79,Tokoh-1,"I Kidang, I Kidange, kidang, Kidang"
79,Tokoh-2,"I Cekcek, cekcek, Cekcek"
79,Tokoh-3,"timpale, timpalne makejang, timpalne, timpal-timpalne"
79,Tokoh-4,beli
80,Tokoh-1,"I Singa, prabu Singa, I singane, I Sing, Singa"
80,Tokoh-2,"I lutung, I Lutung"
80,Tokoh-3,"I Blatuk, Blatuk"
80,Tokoh-4,I kekawa
80,Tokoh-5,"I tumisi, Tumisi, I Tumisi"
80,Tokoh-6,"i kunang-kunang, I kunang-kunang, I Kunang-kunang"
80,Tokoh-7,"I Beduda, beduda"
80,Tokoh-8,"I Lembune, I Lembu, lembu, Lembu"
80,Tokoh-9,"I Lelasan, Lelasan"
80,Tokoh-10,"jero pecalang, jerone, jero pecalang"
81,Tokoh-1,"I Lutung, Lutung"
81,Tokoh-2,"I Beduda, Beduda, beduda"
82,Tokoh-1,"I Lutung, Lutung"
82,Tokoh-2,"I Kekua, Kekua"
82,Tokoh-3,"dane Dukuh Kantrungan, Jero Dukuh, dukuh Kantrungan, jero, Dukuh Kantrungan, dane dukih, dane jero Dukuh, Jero Dukuh Kantrungan, dane Jero Dukuh Kantrungan"
82,Tokoh-4,"Luh Ayu Kantrungan, Luh Ayu, Ni Ayu Kantrungan"
83,Tokoh-1,"I Lutung, Sang Lutung"
83,Tokoh-2,"I Kekua, Kekua, I kekua"
83,Tokoh-3,I Kaki Perodong
84,Tokoh-1,I Lutung
84,Tokoh-2,"I kambing, kambing, I Kambing"
85,Tokoh-1,"I Lutung, Lutung, Tung"
85,Tokoh-2,"I Kancil, Kancil, Cil"
86,Tokoh-1,"macan, I Macan, Macan"
86,Tokoh-2,"meng, I Meng, Meng, adi Meng"
86,Tokoh-3,"belie, i beli, bli"
86,Tokoh-4,"burone lenan, Burone ane lenlenan, burone, buron"
87,Tokoh-1,"Maya Danawa, Sang Maya Danawa, Sang Prabu Maya Danawa, I Maya Danawa, I Maya danawa"
87,Tokoh-2,para ratu
87,Tokoh-3,"Sang Kul Putih, Sang Kul Putihe"
87,Tokoh-4,"Ida Bhatara Indra, Ida Batara Indra, Ida Bhatara Indrane"
87,Tokoh-5,"Kala Wong, I Kala Wong"
87,Tokoh-6,patihnyane
87,Tokoh-7,"para panjake,Panjake, panjake, panjaknyane, para panjak suargane, panjak Ida Bhatara Indrane"
87,Tokoh-8,"Cening, Ceninge"
87,Tokoh-9,para janane
88,Tokoh-1,"Pan Brayut, De Brayut"
88,Tokoh-2,Men Brayut
88,Tokoh-3,"Pangerain Jempong, Pangeran Jembong"
88,Tokoh-4,"pianakne, pianake, pianak, pianakne Pan Brayut, pianak-pianakne, pianak-pianak Pan Brayut"
88,Tokoh-5,"bapanne, Bapanne, i bapa"
88,Tokoh-6,"Memene, i meme"
88,Tokoh-7,"Jero Wayan, Jerone"
88,Tokoh-8,"mantune, mantu, Mantunne luh muani, matunne, mantunne"
89,Tokoh-1,Men Sugih
89,Tokoh-2,"Men Tiwas, Tiwas"
89,Tokoh-3,"Sang Kidang, kidang"
90,Tokoh-1,"Nang Cubling, Nang Cublinge"
90,Tokoh-2,"bojog, I Bojog, bojoge, Bojoge"
90,Tokoh-3,"kurenanne, Kurenan icange"
90,Tokoh-4,Men Cubling
90,Tokoh-5,bojog gede
90,Tokoh-6,bojog cenik
90,Tokoh-7,"bojog ajaka liu, Makejang bojoge, bojoge makejang, Bojog makejang"
91,Tokoh-1,Ni Bawang
91,Tokoh-2,Ni Kesuna
91,Tokoh-3,"meme, memene, memenne"
91,Tokoh-4,"kedis crukcuk kuning, Kedis Crukcuk Kuninge, I Kedis Crukcuk Kuning, I Crukcuk Kuning"
91,Tokoh-5,embokne
92,Tokoh-1,"Ni Daha Tua, Daha Tua"
92,Tokoh-2,Pan Bergah
92,Tokoh-3,"anak istri sampun lingsir, anake lingsir punika"
92,Tokoh-4,"anake jada punika, anake jada"
92,Tokoh-5,"sudagare, Sudagare, sudagar, I Sudagar"
92,Tokoh-6,"Pepatih Agung, patih, I Patih Agung"
92,Tokoh-7,Pepatih Ida Sang Anyakrawerti
92,Tokoh-8,Ida Sang Maha Patih
92,Tokoh-9,"anake agung, Agung, Ida Anake Agung, Anak Agung"
92,Tokoh-10,"anake odah, Anake odah punika"
92,Tokoh-11,"Ratu, ratu, para ratu, para ratune"
92,Tokoh-12,Ida Sang Prabhu
93,Tokoh-1,"sang nata Prabu Aiswaryadala, ida Sang Prabu Aiswaryadala, sang prabu Aiswaryadala, Aiswaryadala"
93,Tokoh-2,"sang prabu, ida sang prabu, Sang prabu, prabu"
93,Tokoh-3,"Ki Patih Bandeswarya, KI patih Bandeswarya, KI Bandeswarya"
93,Tokoh-4,para punggawa
93,Tokoh-5,para tanda mantri
93,Tokoh-6,Ni Diah Tantri
93,Tokoh-7,para wikune
93,Tokoh-8,I Gusti Ayu Biang
93,Tokoh-9,biange
93,Tokoh-10,"ajine, Ajindane"
93,Tokoh-11,"panyeroane, i panyeroan, I panyeroan, panyeroan asiki"
93,Tokoh-12,"Bagawan Daksa, Ida Bagawan Daksa"
93,Tokoh-13,Dewi Nilawati
93,Tokoh-14,ida sang prabu Aji Darma
93,Tokoh-15,"Maharaja Manu, Ida Sang Prabu Manu"
93,Tokoh-16,Maharaja Ikswaku
93,Tokoh-17,para istrine
93,Tokoh-18,parekan
94,Tokoh-1,"Ida Sang Prabu Daha, Ida Sang Prabu, Sang Prabu, Ratu Sang Prabu"
94,Tokoh-2,"Ida Raden Galuh Daha, Ida Raden Galuh, Raden Galuh, Ida Raden Gal uh, I Galuh Daha, Cening Nanak Galuh"
94,Tokoh-3,biangida
94,Tokoh-4,"Mantri koripan, Raden Mantri, Ida Raden Mantri, I Mantri Koripan, mantri Koripan"
94,Tokoh-5,"Men Bekung, Men Bekunge"
94,Tokoh-6,I Punta Jrudeh
94,Tokoh-7,"Prameswari, kalih prameswari"
94,Tokoh-8,putrane
94,Tokoh-9,"baliane, balian"
94,Tokoh-10,"Ni Dukun Sakti, Jero Dukun, Jerone"
94,Tokoh-11,"bapa, Bapa"
94,Tokoh-12,I Aji
94,Tokoh-13,prabunidane
94,Tokoh-14,parekanidane
94,Tokoh-15,"anake tua ento, anak tua"
94,Tokoh-16,"anake luh ento, anake luh"
95,Tokoh-1,"para dewatane, para dewata"
95,Tokoh-2,"Detia, detia"
95,Tokoh-3,danawane
95,Tokoh-4,"Sangiang Narayana, Sang"
95,Tokoh-5,Sang Ananta Boga
95,Tokoh-6,Sang Akupa
95,Tokoh-7,Sanghiang Indra
95,Tokoh-8,Sanghiang Basuki
96,Tokoh-1,"Pan Angklung Gadang, Bapa Angklung Gadang, Pan Angklung Gadange, Angklung Gadang, I Angklung Gadang"
96,Tokoh-2,"Ida Anake Agung, Ida, Ratu Dewa Agung, Idane"
96,Tokoh-3,"kurenannya, kurenanne, Kurenanne"
96,Tokoh-4,"krama banjare, kramane, Krama banjare, krama banjar, Krama banjar"
96,Tokoh-5,"Jro Kelian, Jero Kelian, Jero Klian, Jero Kalian, jero, jerone"
96,Tokoh-6,I Sendi
96,Tokoh-7,I Tampul
96,Tokoh-8,I Lambang
96,Tokoh-9,"kulukne, Kuluk, kuluk, kuluke"
96,Tokoh-10,"cicingne, cicing, Cicingne"
96,Tokoh-11,"I Wayan Sebetan, Jero Wayan"
96,Tokoh-12,"bapane, bapa, Bapa, Bapane"
96,Tokoh-13,dagang nasine
96,Tokoh-14,Memenne
96,Tokoh-15,I Giur
97,Tokoh-1,"Pan Balang Tamak, Pan Balang Tamake"
97,Tokoh-2,"krama desane, kramane, Krama desane"
97,Tokoh-3,klihan desane
97,Tokoh-4,"panyarikan desane, jero panyarikan, jerone, jero desa, jero, penyarikanne, Jerone"
97,Tokoh-5,"anak makita masakit basang, anake ne masakit basang"
97,Tokoh-6,timpalne
97,Tokoh-7,kurenan Pan Balang Tamake
97,Tokoh-8,anake agung
97,Tokoh-9,"kurenanne, kurenan"
97,Tokoh-10,Men Balang Tamak
97,Tokoh-11,jero mangku
98,Tokoh-1,"Pan Jempenit, pan jempenit, Pan jempenit"
98,Tokoh-2,"Men Jempenit, Men jempenit"
98,Tokoh-3,"anak ngaba lelipi, anake ngaba lelipi, anak makta lelipi matali"
98,Tokoh-4,jero
98,Tokoh-5,"naga ngredep janggarne, nagane"
98,Tokoh-6,cucun kaine
98,Tokoh-7,"lelipine, lelipi"
98,Tokoh-8,kurenane
98,Tokoh-9,bapane
98,Tokoh-10,memene
98,Tokoh-11,dagange
98,Tokoh-12,"pandene, pande"
98,Tokoh-13,"i bikul, bikul"
98,Tokoh-14,"i meong, I meong, meong, i meonge"
98,Tokoh-15,"i cicing, cicing, I cicing"
98,Tokoh-16,"timpalne, timpal-timpalne"
98,Tokoh-17,"kedis muwun, i kedis muwun, i kedis muun"
98,Tokoh-18,"i dadeleg, i deleg, deleg"
98,Tokoh-19,putun idewane
98,Tokoh-20,ane muani
99,Tokoh-1,"Pan Poleng, pan Poleng, Pan Polenge totonan"
99,Tokoh-2,"Men Poleng, men Poleng"
99,Tokoh-3,"kurenanne, kurenane"
99,Tokoh-4,"anak ngba cicing berag, anake ngabe cicinge totonan"
99,Tokoh-5,anak ngbe meyong
99,Tokoh-6,"anak ngabe bikul, anake ngbe bikule ento"
99,Tokoh-7,anak lakar ngematiang lipi
99,Tokoh-8,"anake totonan, anake ento, anake"
99,Tokoh-9,"Lipine, lelipine, lipine entto, Lipine totonan, lipi, lipine to"
99,Tokoh-10,"kaki, kakine, Kaki"
99,Tokoh-11,"pandene, Pandene, pandene ento"
99,Tokoh-12,"cicinge, cicicnge, I cicing, cicing, I cicinge, cicing berag gatine; cicing berag; cicinge ento; cicinge, cicinge to"
99,Tokoh-13,"meyonge, I meyong, meyong, i meyong, meyong, meyonge ento, meyong tiange, meyonge ento"
99,Tokoh-14,"bikule, bikul, I bikul, bikule totonan, bikul, bikule ento"
99,Tokoh-15,"timpal-timpalne, timpalne"
99,Tokoh-16,"gadagan sarapa, I gadagan, gadagane, gadaganne"
100,Tokoh-1,Pan Tuung Kuning
100,Tokoh-2,Men Tuung Kuning
100,Tokoh-3,"bikul, I Bikul, Bikule ento, bikule ento"
100,Tokoh-4,"Mantri Koripan,  Ida Mantri Koripan"
100,Tokoh-5,"Raden Galuh, Cening Galuh, cening"
100,Tokoh-6,"rabi Mantri Koripan, rabin idane"
100,Tokoh-7,"i biang, biang ceninge, biange, biangne, biang"
100,Tokoh-8,"Aji, aji, ajin idane"
100,Tokoh-9,"okan idane, okane"
101,Tokoh-1,Pan Mangut
101,Tokoh-2,Jro Kelihan Desa
101,Tokoh-3,"Liu anake, liu anake, anak makita matakon"
101,Tokoh-4,krama desane
102,Tokoh-1,"I Kedis cangak, I Kedis Cangak, Sang Cangak, sang cangak, Sang cangak, sang cangake"
102,Tokoh-2,"padanda baka, Sang Pedanda Baka, pedanda baka"
102,Tokoh-3,"ulame, ulam, akeh ulame, para ulame, makasami ulame, Makasami ulame, ulame sami, Para ulame"
102,Tokoh-4,para mendega
102,Tokoh-5,"i yuyu, sang yuyu, I yuyu"
102,Tokoh-6,bapa
103,Tokoh-1,Prabu Pajajaran
103,Tokoh-2,"Raden Jajarpikatan, Ida Raden Jajarpikatan"
103,Tokoh-3,tukang tenung
103,Tokoh-4,"Widiadari Nilotama, Widiadari"
103,Tokoh-5,Raden Bang Paguyangan
103,Tokoh-6,okan beline
103,Tokoh-7,"rabine, rabinida"
103,Tokoh-8,"jerone, Jerone"
103,Tokoh-9,"Beli, beli"
104,Tokoh-1,Sang Prabu Manu Tuturan Surya Wangsa
104,Tokoh-2,Sang Prabhu Dasaratha
104,Tokoh-3,"para baudanda, baudandan Ida"
104,Tokoh-4,"para wikune, para wiku, wikune"
104,Tokoh-5,"Ida Sang Prabhu, Sang Prabhu"
104,Tokoh-6,para panjake
104,Tokoh-7,Panangkilane
104,Tokoh-8,lanang-lanang
104,Tokoh-9,istri-istri
104,Tokoh-10,Para bala wargin Ida
104,Tokoh-11,para agung
104,Tokoh-12,"Ida Rsi Srengga, Ida Rsi"
104,Tokoh-13,Ida Bhatara Brahma
104,Tokoh-14,Sang Rama
104,Tokoh-15,Sang Bharata
104,Tokoh-16,Sang Laksmana
104,Tokoh-17,Ida Sang Satrugna
104,Tokoh-18,pramisuarin Ida Sang Prabhu
104,Tokoh-19,"rabin Ida Sang Prabhu, para rabin Idane"
105,Tokoh-1,"Ida Sang Prabhu, Ida Sang Prabhune, Ida sang Prabhu, Prabhune"
105,Tokoh-2,"Ida Raden Galuh Daha, I Nanak Galuh, Raden Galuh, Ida Raden Galuh, Raden Galuhe, Raden Galuh, Galuh Daha, raden galuh, I Raden Galuhe, I Radem Galuh, i raden galuh, ratu Raden Galuh, galuh Daha, I Galuh Daha"
105,Tokoh-3,"ajine, Ratu aji"
105,Tokoh-4,"anake agung, Ratu Dewa Agung"
105,Tokoh-5,"panyrowane, panyrowan"
105,Tokoh-6,I Nginte
105,Tokoh-7,"I Ngemban, Ngemban"
105,Tokoh-8,"I Sampi Wadak, I Sampi, Jro Sampi, I Sampine, Sang Sampi, Sampi, I sampi, I sampi wadak, sampi wadak, I Sampi Wadake"
105,Tokoh-9,"Jro Istri, Jrone"
105,Tokoh-10,"okan Sang Prabhu Daha, okane"
105,Tokoh-11,"Me Lutung, I Lutung, Lutung, Men Lutunge, I Lutunge, meme Lutung, me Lutung"
105,Tokoh-12,"Ratu Dewa Ayu, I Dewa Ayu, Ratu dewa ayu, dewa ayu, ratu dewa ayu"
105,Tokoh-13,bapa
105,Tokoh-14,"I Mantri Koripan, I Mantrin Koripan, ida mantrin Koripan, Ida Raden Mantri, ida Raden Mantri, Raden Mantri, I Raden Mantri"
105,Tokoh-15,"Kedis-kedise, Kedise, kedis, kedise"
105,Tokoh-16,"I Rangsasam I rangsasa, I Rangsasane"
105,Tokoh-17,"meme, memene"
105,Tokoh-18,"I Patih, Kaka patih, kaka patih"
105,Tokoh-19,parekane
105,Tokoh-20,"Prameswari, Ida Prameswari"
106,Tokoh-1,"Ingtai Nyonyah, Nyonyah Ingtai, Nyonyah Ingati, Ni Ingtai, I Nyonyah Ingtai, Ni Nyonyah, Ni Nyonyah Ingtai"
106,Tokoh-2,biang
106,Tokoh-3,ajine
106,Tokoh-4,I Babah Sampik
106,Tokoh-5,I Congliwat
106,Tokoh-6,"I Bandar Macun, I Macun"
107,Tokoh-1,"Sang Prabhu Aji Dharma, Sang Prabhu Aji Dharma Wirosa, Sang Prabu Aji Dharma, Sang Aji Dharma"
107,Tokoh-2,"Ida Sang Prabhu, sang Prabhu, Sang Prabhu, Sang Prabu, Ida Sang Prabu, Dewa Sang Prabhu, I Dewa"
107,Tokoh-3,"Tandamantri, tanda mantrinida, tanda mantrine"
107,Tokoh-4,Baudanda
107,Tokoh-5,"panjakidane, panjake"
107,Tokoh-6,"para istrine, sang isteri"
107,Tokoh-7,para buronne
107,Tokoh-8,parekane
107,Tokoh-9,"Ida Ula Deles, Ula Deles"
107,Tokoh-10,"Naga Gini, Sang Naga Gini"
107,Tokoh-11,Sang Ananta Boga
107,Tokoh-12,"prameswari, prameswarine"
107,Tokoh-13,"i cekcek luh, cekceke, cekcek, cekcek luh"
107,Tokoh-14,muanine
107,Tokoh-15,"rabinne, rabi"
107,Tokoh-16,"Bli Aji Dharma, Beli, beli, Bli"
107,Tokoh-17,kambing
107,Tokoh-18,I Kambing muani
107,Tokoh-19,kurenane
107,Tokoh-20,"Luh, I Kambing Luh"
107,Tokoh-21,Ida Pedanda Siwa Budha
107,Tokoh-22,adi
107,Tokoh-23,putran Sang Ananta Boga
108,Tokoh-1,"para krama ring Majeti, ikrama"
108,Tokoh-2,"Sang Aji Saka, Aji Saka"
108,Tokoh-3,"I Sambada, Bapa Sambada, I sambada"
108,Tokoh-4,"I Dora, Bapa Dora, Dora"
108,Tokoh-5,"panjake, ipanjak, I panjak, panjak Medang Kemulan"
108,Tokoh-6,"parekane, parekanne, Makakalih parekane, parekan makakalih, makakalih parekane, parekane makaklih"
108,Tokoh-7,Bapa
108,Tokoh-8,"pandita, Sang Pandita, Ida Sang pandita Bekung, sang Pandita, Ida bekung"
108,Tokoh-9,Sang Nata Ratu
108,Tokoh-10,"Dewata Nawa Cengkar, Dewata Cengkar, Dewata cengkar, Dewate Cengkar"
108,Tokoh-11,Ratu Sang Prabu
108,Tokoh-12,kaula-kaulane
108,Tokoh-13,"kalih pandita, Makakalih Sang Pandita"
109,Tokoh-1,"Dewi Kunti, Ida Dewi Kunti"
109,Tokoh-2,biang
109,Tokoh-3,Sang Darma Wangsa
109,Tokoh-4,"Sang Bima, Cening Sang Bima, Ida Sang Bima"
109,Tokoh-5,Sang Arjuna
109,Tokoh-6,Sang Nakula
109,Tokoh-7,Sang Sahadewa
109,Tokoh-8,Sang Panca Padawa
109,Tokoh-9,Ida Sang Brahmana
109,Tokoh-10,"I Detyabaka, I Detya Baka"
109,Tokoh-11,Ida Brahmana lanang
109,Tokoh-12,"I Raksasa Baka, Raksasa Baka, I Raksasabaka, I Raksasa, Raksasa"
109,Tokoh-13,panjake di Ekacakra
109,Tokoh-14,Ida Brahmana Istri
109,Tokoh-15,okanne ane maraga isteri
109,Tokoh-16,Ibu
109,Tokoh-17,"I Aji, Aji, aji"
109,Tokoh-18,adin titiange
109,Tokoh-19,putrane sane lanang
109,Tokoh-20,"Ratu Pedanda, Pedanda, Ratu"
109,Tokoh-21,"Sang Pandita, Ida Sang Pandita"
109,Tokoh-22,pianak titiange
109,Tokoh-23,"Krama desane, para krama Desa Ekacakra, karma Desa Ekacakrane"
110,Tokoh-1,"kedise cerik-cerik, Kedise ane cerik-cerik, kedis cenik, kedise lenan"
110,Tokoh-2,Sang Muun
110,Tokoh-3,Sang Lanjana
110,Tokoh-4,jerone
110,Tokoh-5,"kedis gede pesan, kedise ane gede tur galak ento, kedis gede"
111,Tokoh-1,"paksine, paksi, Paksine sane lianan, paksi sane lianan"
111,Tokoh-2,"paksi Muun, i paksi Muun, Sang Muun"
111,Tokoh-3,"paksi Lanjana, Sang Lanjana"
112,Tokoh-1,"Sang Nandaka, Sang Nandakane, I Nandaka, Nandaka"
112,Tokoh-2,"Sang Prabu Singa, prabu Singa, Prabu Singa, Sang Singa"
112,Tokoh-3,"Patih Sambada, I Patih Sambada, I Sambada, Sambada"
112,Tokoh-4,I Nohan
112,Tokoh-5,I Tatit
112,Tokoh-6,"sawatek asu alase, sawatek asune, asune makejang"
112,Tokoh-7,"Ratu Pranda, I ratu, I Ratu"
112,Tokoh-8,I Lembu
112,Tokoh-9,Ratu Sri Mregapati
113,Tokoh-1,"Sang Rama, Ida Sang Rama, Dewa Sang Rama"
113,Tokoh-2,"Ida Sang Laksmana, Sang Laksmana, Ida Sang laksmana"
113,Tokoh-3,"Ida Dewi Sita, Dewi Sita"
113,Tokoh-4,Ida Maharesi Atri
113,Tokoh-5,Ida Sang Ragutama
113,Tokoh-6,"I Wirada, I raksasa, i raksasa Wirada"
113,Tokoh-7,I Kala Mertiyu
113,Tokoh-8,Bagawan Sarabangga
113,Tokoh-9,"I dewa, I Dewa"
113,Tokoh-10,"Ida Sang Yogi Sutiksna, Ida Sang Resi Yogi Sutiksna, Ida Resi Sutiksna"
113,Tokoh-11,"Ida Sang Maharesi, Ida Sang Resi, ida sang maharesi"
113,Tokoh-13,Ida Sang Barata
114,Tokoh-1,"I Semut Api, Semut Api"
114,Tokoh-2,rombonganne I Sidem
114,Tokoh-3,I Sidem
114,Tokoh-4,"semute-semute, Semute ento, Semute, Semut-semut, semut-semut, Makatelu semute ento"
114,Tokoh-5,timpal-timpalne
114,Tokoh-6,I Semangah
114,Tokoh-7,nyaman-nyamanne
114,Tokoh-8,"semut mewarna coklat, semut coklat ane mara teka ento"
115,Tokoh-1,"I Pagul, Bli Pagul, Beli Pagul, Bli, Beli"
115,Tokoh-2,"Ni Luh Lancah, Luh Lancah, Luh LAncah"
115,Tokoh-3,I Badeng
115,Tokoh-4,I Biing
115,Tokoh-5,"I Grungsung, I Grungsang, I grungsang"
115,Tokoh-6,"I Saa-sangkur, Saa-sangkur, I Siap Saa-sangkur, Siap I Saa-sangkur"
115,Tokoh-7,I Selem
115,Tokoh-8,"tukang emasne, Jero tukang, I tukang emas"
115,Tokoh-9,"siapne, siape, Makejang siapne"
116,Tokoh-1,"I Siap Selem, I Siap selem, Siap Selem"
116,Tokoh-2,"I Doglagan, Cening Doglagan, Doglagan"
116,Tokoh-3,"Meng Kuuk, Jero Meong, I Meng Kuuk, jero para meong"
116,Tokoh-4,"panak-panakne, pianakne kelihan, pianakne lianan, pianak-pianakne, pianak-pianak, panakne, pianakne, pianak I Siap Seleme, pianakne ane paling keliha, pianakne lenan"
116,Tokoh-5,"Me, me, meme, Meme"
117,Tokoh-1,"I Ketimun Mas, Ketimun Mas"
117,Tokoh-2,"memene, meme, i meme, memenne, Meme, Memenne, memenne I Ketimun Mas, Men Ketimun Mas"
117,Tokoh-3,"I Raksasa, I Raksasa ento"
117,Tokoh-4,"i pengangon bebek, i pengangon, anak ngangon bebek, pangangon ento, jero pengangon bebek"
117,Tokoh-5,"buta, Buta, I Buta"
117,Tokoh-6,"bongol, Bongol, I Bongol"
117,Tokoh-7,"meong, Sang Meong, meonge, I Meong"
117,Tokoh-8,"bikul, Sang Bikul, I Bikul"
117,Tokoh-9,"Cening, cening"
118,Tokoh-1,I Aget
118,Tokoh-2,Ida Sang Prabu
118,Tokoh-3,"kurenan I Agete, kurenane"
118,Tokoh-4,papatih Idane
118,Tokoh-5,"Ida Anake Agung, anake agung"
118,Tokoh-6,"anake luh ento, anake luh, Ane luh, anake eluh ento, anake ento"
118,Tokoh-8,anak luh bajang
119,Tokoh-1,"pedando, Ida Pedanda"
119,Tokoh-2,"yuyu punika, yuyune punika, Yuyune punika, I Yuyu, I Yuyune"
119,Tokoh-3,I Lelipi
119,Tokoh-4,"I Guak, I guak"
120,Tokoh-1,"I Lutung, Lutung, lutung, I lutung"
120,Tokoh-2,"I Kekua, I kekua, Kekua, kekua"
120,Tokoh-3,"I Pekak Dukuh, I Pekak, I Pekak dukuh, I pekak dukuh, dukuh"
120,Tokoh-4,"niluh kancrung, luh, lauh kancrung"
120,Tokoh-5,"cucune pekak dukuh, cucune"
120,Tokoh-6,"Beli Lutung, beli"
120,Tokoh-7,"pekakne, Pekak, pekak"
120,Tokoh-8,"Ida sang prabu, Ida Sang Prabu, Ida Sang Prabhu, Sang prabu, ida Sang prabu"
120,Tokoh-9,parekane
120,Tokoh-10,I Yuyu
120,Tokoh-11,"I Udang, udange"
120,Tokoh-12,"kebone, kebone gede"
120,Tokoh-13,"adi kekua, adi"
