storyID,story,sentenceID,sentence,kepedulian,menyakiti,keadilan,kecurangan,loyalitas,pengkhianatan,otoritas,pembangkangan,kesucian,kemerosotan,kebebasan,penindasan,kepedulian_prob,menyakiti_prob,keadilan_prob,kecurangan_prob,loyalitas_prob,pengkhianatan_prob,otoritas_prob,pembangkangan_prob,kesucian_prob,kemerosotan_prob,kebebasan_prob,penindasan_prob,positive_label_count,max_confidence
68,Putri Tadampalik,21,ucapnya dalam hati.,0,0,0,0,0,0,0,0,0,1,0,0,0.00024348228180315346,4.6386288886424154e-05,4.958319914294407e-05,3.954182466259226e-05,0.00011602728045545518,0.00018340574752073735,0.000211009566555731,0.00012055074330419302,0.0011201596353203058,0.9850637912750244,0.00029810084379278123,0.0006997198215685785,1,0.9850637912750244
68,Putri Tadampalik,39,"Hanya itu cara yang tepat, walau berat dan hancur rasanya hati Datu Luwu melepas putrinya.",0,0,0,0,0,0,0,0,0,0,1,0,0.0002618286234792322,4.823971903533675e-05,4.412321140989661e-05,3.694768020068295e-05,0.00011535872909007594,0.00020329220569692552,0.00021581273176707327,0.00012174674338893965,0.0009008981287479401,0.00011646957136690617,0.9134868383407593,0.0007162265828810632,1,0.9134868383407593
68,Putri Tadampalik,52,Karena jasanya ini maka kerbau bule kemudian dikeramatkan dan tidak boleh disembelih.,0,0,0,0,0,0,1,0,0,0,0,0,0.00027702917577698827,5.5766369769116864e-05,5.465756476041861e-05,3.835300594801083e-05,0.00012500880984589458,0.0001838476600823924,0.9935994148254395,0.00012196705938549712,0.0003961914626415819,0.00013651660992763937,0.000312088115606457,0.0006995924632064998,1,0.9935994148254395
69,Legenda Sawerigading,15,Ia harus melalui masa ujian selama 40 hari dan 40 malam.,0,0,0,0,0,0,1,0,0,0,0,0,0.00025811270461417735,4.8506353778066114e-05,0.00011422472744015977,3.862911762553267e-05,0.00012671202421188354,0.00017673030379228294,0.9597477316856384,0.00012143288040533662,0.008586029522120953,0.0001554411865072325,0.00030640256591141224,0.0007046033279038966,1,0.9597477316856384
69,Legenda Sawerigading,29,Sawerigading dan We Tanriyabeng tidak dibesarkan bersama-sama.,0,0,1,0,0,0,0,0,0,0,0,0,0.0002959980338346213,5.045079524279572e-05,0.9615596532821655,3.719167216331698e-05,0.00012164554209448397,0.00018415610247757286,0.00024179070896934718,0.0001217863245983608,0.0002200200833613053,0.00010554456093814224,0.0003090167010668665,0.0006980210891924798,1,0.9615596532821655
72,Suri Ikun dan Dua Burung,41,"Aku tidak suka babi hutan,"" ucap Suri Ikun dengan ikhlas.",0,0,0,0,0,0,0,0,0,1,0,0,0.0003173956065438688,4.565480048768222e-05,4.904582237941213e-05,3.755240686587058e-05,0.0001113114194595255,0.00017588253831490874,0.00017844732792582363,0.00012118001177441329,0.0005725345690734684,0.9793096780776978,0.0003098734305240214,0.0007135671912692487,1,0.9793096780776978
72,Suri Ikun dan Dua Burung,49,"Bagaimana kalau kita cari siasat agar ia keluar dari rumah ini,"" ucap kakak lelakinya yang lain.",0,0,0,0,0,0,0,0,0,1,0,0,0.00022468550014309585,4.798928785021417e-05,4.757223723572679e-05,3.7815541872987524e-05,0.00010965383262373507,0.0025348979979753494,0.0002691658737603575,0.00012124798377044499,0.00031283736461773515,0.9494240880012512,0.00030959054129198194,0.0007067452534101903,1,0.9494240880012512
72,Suri Ikun dan Dua Burung,75,"Mari, kami ajak kamu pergi ke suatu tempat yang sangat indah,"" ucap kedua burung itu.",0,0,0,0,0,0,0,0,0,1,0,0,0.0002388177381362766,4.630593684851192e-05,4.992224057787098e-05,3.935519271180965e-05,0.00011322153295623139,0.00019899632025044411,0.00021262565860524774,0.00012107086513424292,0.0006387891480699182,0.9865200519561768,0.00030847860034555197,0.0007072671432979405,1,0.9865200519561768
72,Suri Ikun dan Dua Burung,80,"""Ini istana untukmu sebagai hadiah karena kamu berhati mulia,"" ucap kedua burung tersebut.",0,0,0,0,0,0,0,0,0,1,0,0,0.00023667067580390722,4.631560659618117e-05,5.331553256837651e-05,3.848509004455991e-05,0.00011390211147954687,0.00018715318583417684,0.0005204299231991172,0.00012085540947737172,0.005872928071767092,0.9889727234840393,0.00031028434750624,0.0007056526374071836,1,0.9889727234840393
73,Batu Golog,25,"ibu bekerja,”ucap inaq Lembain tanpa menghiraukan teriakan kedua anaknya.",0,0,0,0,0,0,0,0,0,1,0,0,0.0002545468450989574,4.831476690014824e-05,4.944164174958132e-05,3.836182440863922e-05,0.00010762487363535911,0.0001766814530128613,0.0002836017229128629,0.00012168777175247669,0.0015629380941390991,0.9675731658935547,0.0003070839447900653,0.0007069905404932797,1,0.9675731658935547
73,Batu Golog,35,"ibu sedang bekerja,” ucap inaq Lembain.",0,0,0,0,0,0,0,0,0,1,0,0,0.0002586709742899984,4.6445242332993075e-05,4.804483614861965e-05,3.8157835660967976e-05,0.00011155357788084075,0.00018859216652344912,0.0002127582993125543,0.00012084963236702606,0.000581703963689506,0.9834874272346497,0.0003048346552532166,0.0007048922125250101,1,0.9834874272346497
75,Buaya Perompak,41,"Kamu akan bahagia karena akulah pemilik harta yang banyak ini,"" ucap sang buaya.",0,0,0,0,0,0,0,0,0,1,0,0,0.00034198357025161386,5.0765793275786564e-05,4.8896381485974416e-05,3.7878773582633585e-05,0.00011127246398245916,0.00020123927970416844,0.00023154683003667742,0.0001210213522426784,0.16353827714920044,0.9866365790367126,0.0003071846440434456,0.0006995339062996209,1,0.9866365790367126
76,Legenda Danau Lipan,29,"Maka, sebagai titisan raja sakti ia pun mulai bangkit di saat tindasan makin berat.",0,0,0,0,0,0,0,0,1,0,0,0,0.00022739086125511676,4.8295463784597814e-05,4.930236900690943e-05,3.7970377888996154e-05,0.00013110917643643916,0.00020636718545574695,0.00021769173326902092,0.00012277651694603264,0.8618293404579163,0.00011899509991053492,0.00031528176623396575,0.0006900908192619681,1,0.8618293404579163
77,Asal Usul Kota Balikpapan,10,Ribuan papan tersebut diikat menjadi rakit dan diangkut ke Kutai Lama melewati pantai.,0,0,0,0,0,0,0,0,0,0,1,0,0.0002264600625494495,5.3041130740894005e-05,5.056249210610986e-05,3.84379927709233e-05,0.00011441887181717902,0.00018691510194912553,0.0003634081222116947,0.00012332986807450652,0.0001820214238250628,0.00011300365440547466,0.8589685559272766,0.0007148596923798323,1,0.8589685559272766
78,Kutukan Raja Pulau Mintin,22,Akibat pertengkaran hebat telah menimbulkan banyak korban jiwa di kalangan istana dan rakyat umumnya.,0,0,1,0,0,0,0,0,0,0,0,0,0.00025517691392451525,0.0008543944568373263,0.9708911180496216,3.956868022214621e-05,0.000116481794975698,0.0001966354757314548,0.0002815139596350491,0.00012480633449740708,0.0001932258892338723,0.00040650376467965543,0.00031011609826236963,0.000704812875483185,1,0.9708911180496216
78,Kutukan Raja Pulau Mintin,47,Kerajaan pun perlahan bangkit dan kembali hidup makmur dan sejahtera.,0,0,1,0,0,0,0,0,0,0,0,0,0.0002658371231518686,5.09817291458603e-05,0.9978171586990356,3.7319929106161e-05,0.0001302432647207752,0.00021916373225394636,0.00019469409016892314,0.00012182094360468909,0.00020850205328315496,0.000265615206444636,0.00030858159880153835,0.0006984636420384049,1,0.9978171586990356
79,Batu Menangis,18,"Ia tak mungkin menikah lagi, jadi ibu harus berusaha sendiri untuk menghidupi anak perempuan kesayangannya, Darmi.",1,0,0,0,0,0,0,0,0,0,0,0,0.9397798180580139,5.1946815801784396e-05,4.64799850306008e-05,3.722534529515542e-05,0.00011313238792354241,0.0001835292496252805,0.036396224051713943,0.00012164077634224668,0.00015732221072539687,0.00010812810069182888,0.0003117627929896116,0.0007132136379368603,1,0.9397798180580139
79,Batu Menangis,44,"Saat ditanya, Darmi malah geram, karena ibu mengganggunya berdandan dan meninggalkannya kelaparan.",0,0,0,0,0,1,0,0,0,0,0,0,0.0003904573677573353,0.00017888513684738427,4.633102071238682e-05,3.7111745768925175e-05,0.00010768410720629618,0.9876081347465515,0.0002350614231545478,0.0001221566490130499,0.0001933753810590133,9.555394353810698e-05,0.00031484264764003456,0.000698409101460129,1,0.9876081347465515
80,Keong Mas,73,“Beliau terkena racun …… ”ujar sang Tabib.”Tapi rac’unnya tidak terlalu ganas.,0,0,0,0,0,0,0,0,0,1,0,0,0.0002426292485324666,0.00019673148926813155,4.936245022690855e-05,4.349206210463308e-05,0.00011420599184930325,0.00018354850180912763,0.0003852848894894123,0.00012488249922171235,0.0005718852626159787,0.8857138156890869,0.0003125911171082407,0.0007150654564611614,1,0.8857138156890869
80,Keong Mas,80,“Bukan hamba pelakunya.”,0,0,0,0,0,0,0,0,1,0,0,0,0.00024803989799693227,0.0013087777188047767,5.997222615405917e-05,4.3304131395416334e-05,0.00011504950089147314,0.00017228303477168083,0.0005276685114949942,0.00012185161904199049,0.9359331727027893,0.0001377180451527238,0.0003029954095836729,0.0007038259063847363,1,0.9359331727027893
80,Keong Mas,86,“Rama Prabu harus menyelidiki masalah ini lebih dalam lagi.,0,0,0,0,0,0,1,0,0,0,0,0,0.00028992994339205325,5.987210897728801e-05,7.252017530845478e-05,3.8931517337914556e-05,0.00012122948828618973,0.00018602362251840532,0.9224492907524109,0.00012104904453735799,0.00019182873074896634,0.00019883607455994934,0.00030472889193333685,0.0006934709963388741,1,0.9224492907524109
80,Keong Mas,220,Raden Inu Kertapati masih diluar rumah Raden lnu Kertapati mencium bau makanan yang sedap sekali “Mungkin nenek sedang memasak.,0,0,0,0,0,0,0,0,0,1,0,0,0.0002401113888481632,5.382546441978775e-05,4.6586483222199604e-05,3.95989918615669e-05,0.00011715559958247468,0.00018734278273768723,0.00022427519434131682,0.00012131366383982822,0.00026188153424300253,0.8865593671798706,0.00031696437508799136,0.000732831540517509,1,0.8865593671798706
81,Asal Usul Rawa Pening,58,Sesekali ia mampir di sebuah sungai untuk melepas dahaga dan penat.,0,0,0,0,0,0,0,0,0,0,1,0,0.0002382466773269698,4.571156750898808e-05,4.983419785276055e-05,3.9183527405839413e-05,0.00013335986295714974,0.00019864145724568516,0.00023455967311747372,0.00012861615687143058,0.00015881616855040193,0.00010853282583411783,0.9194240570068359,0.0007011090056039393,1,0.9194240570068359
81,Asal Usul Rawa Pening,61,"Ia bermain riak-riak air sungai, sesekali berlarian di pinggir sungai mengejar kupu-kupu bersayap cantik, menangkap ikan dan katak 6 yang ada di sungai, kemudian melepasnya kembali.",0,0,0,0,0,0,0,0,0,0,1,0,0.00024061785370577127,6.991869304329157e-05,5.7628571084933355e-05,4.220295522827655e-05,0.0005616650450974703,0.00023029539443086833,0.00020336105080787092,0.00013532658340409398,0.00019348862406332046,0.00012008127669105306,0.9099222421646118,0.000698257063049823,1,0.9099222421646118
81,Asal Usul Rawa Pening,68,"permisi, Ki,” Endang Sawitri mengucap salam penuh takzim seraya mengetuk depan pintu gerbang padepokan.",0,0,0,0,0,0,0,0,0,1,0,0,0.00025135016767308116,4.3829644710058346e-05,5.127725671627559e-05,3.8592588680330664e-05,0.00012811650231014937,0.00019303713634144515,0.0003045941120944917,0.00012350169708952308,0.07659077644348145,0.8992534279823303,0.0003084633208345622,0.0007135814521461725,1,0.8992534279823303
81,Asal Usul Rawa Pening,102,Senyum penuh karisma milik lelaki berjenggot panjang yang berwarna putih itu membuat Endang Sawitri terkesiap dan bangkit memberi hormat.,0,0,0,0,0,0,1,0,0,0,0,0,0.00023111542395781726,4.9164202209794894e-05,4.574042759486474e-05,3.8569407479371876e-05,0.00011883668776135892,0.00021945439220871776,0.9938704967498779,0.00012508631334640086,0.00038792373379692435,0.00021512470266316086,0.0003104998031631112,0.0007149356533773243,1,0.9938704967498779
81,Asal Usul Rawa Pening,150,"Setibanya di kaki gunung, ia memutuskan berhenti dan mencari tempat yang sejuk untuk melepas lelah dan kantuknya.",0,0,0,0,0,0,0,0,0,0,1,0,0.00022877480660099536,4.9567453970666975e-05,4.817439548787661e-05,3.844180901069194e-05,0.0001099840083043091,0.00018352539336774498,0.0002206814388046041,0.00012268652790226042,0.0002957912511192262,0.00010074790770886466,0.9183839559555054,0.0006975838914513588,1,0.9183839559555054
81,Asal Usul Rawa Pening,287,"Dengan perasaan hancur, Nyi Mentik Bestari melepas kepergian putri kesayangannya diboyong oleh Ki Hajar Salokantara.",0,0,0,0,0,0,0,0,0,0,1,0,0.00025782521697692573,4.6887911594239995e-05,4.970917871105485e-05,3.7131710996618494e-05,0.00011488822201499715,0.00023472750035580248,0.0002169162326026708,0.00012193692236905918,0.00023222646268550307,0.00010203271813225001,0.9098768830299377,0.0007121202070266008,1,0.9098768830299377
81,Asal Usul Rawa Pening,353,"Ia akan menjamin jika terjadi apa-apa, ia yang akan melapor kepada Ki Sela Gondhang, ayah Endang Sawitri.",0,0,0,0,0,0,1,0,0,0,0,0,0.000570049392990768,4.924650784232654e-05,5.378837158787064e-05,3.6901619751006365e-05,0.00011752977297874168,0.00019635089847724885,0.9515576958656311,0.00012071707169525325,0.0008464379352517426,0.00011266247020103037,0.00030683723161928356,0.0007252120412886143,1,0.9515576958656311
81,Asal Usul Rawa Pening,387,Ibu mengizinkanmu.,0,0,0,0,0,0,1,0,0,0,0,0,0.00024440704146400094,4.3842192098964006e-05,5.825247717439197e-05,3.904625555151142e-05,0.00011283190542599186,0.0002396863856120035,0.9985154271125793,0.00012185068771941587,0.00016568831051699817,0.00011725038348231465,0.0003052246756851673,0.0006896332488395274,1,0.9985154271125793
81,Asal Usul Rawa Pening,564,"Lihat ini, akan kucabut lidi itu dan kupatahkan di depanmu,” sentak lelaki itu sembari membelalakkan matanya kepada Baro Klinting yang berdiri berkacak pinggang.",0,0,0,0,0,0,0,0,0,1,0,0,0.00022067155805416405,5.786000838270411e-05,5.0572904001455754e-05,4.03000449296087e-05,0.00011590431677177548,0.00018097166321240366,0.0002676999429240823,0.0001267199986614287,0.002151655498892069,0.895012617111206,0.00031744519947096705,0.0007147902506403625,1,0.895012617111206
82,Roro Jonggrang,28,Di luar dugaan Jaka Bandung menyanggupi permintaan Roro Jonggrang itu.,0,0,0,0,0,0,1,0,0,0,0,0,0.0002556798281148076,4.930298382532783e-05,6.828969344496727e-05,3.9092610677471384e-05,0.0001239348785020411,0.0003619538911152631,0.924930989742279,0.00012107502698199823,0.0003721158136613667,0.00010901971836574376,0.0003094984858762473,0.0007183447014540434,1,0.924930989742279
83,Timun Mas,36,Mbok Srini merasa sangat senang sehingga ia lupa bahwa ia pernah membuat janji pada raksasa ia akan memberikan bayi ini padanya suatu hari nanti.,0,0,0,0,0,0,1,0,0,0,0,0,0.00024224206572398543,5.4503972933162004e-05,4.662417632061988e-05,3.888699211529456e-05,0.00011575873213587329,0.00018943942268379033,0.9245568513870239,0.00012092559336451814,0.0003962802002206445,9.673571912571788e-05,0.0003134804719593376,0.0007169870659708977,1,0.9245568513870239
83,Timun Mas,71,"Jika senjata tersebut tidak berhasil melumpuhkan raksasa itu, maka raksasa itu akan berhasil menangkap dan memakannya.",0,1,0,0,0,0,0,0,0,0,0,0,0.00026721289032138884,0.9873533248901367,4.888173862127587e-05,4.268815609975718e-05,0.00011102309508714825,0.00018858192197512835,0.0005150198703631759,0.00012147770030423999,0.0001742586464388296,0.00013673093053512275,0.0003100250323768705,0.0007096251356415451,1,0.9873533248901367
84,Batu Kuwung,6,"Dengan cara memimpin secara kejam, kepala desa tersebut dengan mudah mengumpulkan harta, hingga tak terhitung jumlahnya, semua itu didapat dari memeras keringat rakyatnya.",0,0,1,0,0,0,0,0,0,0,0,0,0.0002450349275022745,0.00010643384302966297,0.8979833722114563,4.087017441634089e-05,0.00011293686839053407,0.00020068818412255496,0.0002669137029442936,0.00012253814202267677,0.00022668084420729429,0.00018213147995993495,0.0003160772321280092,0.0007053958834148943,1,0.8979833722114563
84,Batu Kuwung,21,Rupanya si kakek hanya memberikan peringatan kepada kepala desa itu.,0,0,0,0,0,0,1,0,0,0,0,0,0.00023999990662559867,4.937134508509189e-05,5.2923456678399816e-05,3.8113277696538717e-05,0.00010979633225360885,0.00017840205691754818,0.9959539175033569,0.00012049051292706281,0.00018292616005055606,0.0001105683550122194,0.0003052109677810222,0.0007118378998711705,1,0.9959539175033569
85,Roro Jonggrang,15,"Namun, sebagai seorang putri, dia tahu bahwa tidak ada yang bisa ia lakukan untuk menentang keputusan sang raja.",0,0,0,0,0,0,1,0,0,0,0,0,0.00023691699607297778,6.698637298541144e-05,7.487371476599947e-05,3.832277798210271e-05,0.00011110611376352608,0.0002185075281886384,0.9730663895606995,0.00012156193406553939,0.000555549340788275,9.973562555387616e-05,0.00031006697099655867,0.0006821377319283783,1,0.9730663895606995
86,Malin Kundang,33,"""Saya bukan lagi Malin Kundang yang miskin dan kotor seperti dulu,"" kata Malin dengan suara yang sombong.",0,0,0,0,0,0,0,0,0,1,0,0,0.00023856443294789642,5.523314393940382e-05,5.700611654901877e-05,3.7208064895821735e-05,0.00011444888514233753,0.00017121121345553547,0.00023284193594008684,0.0001220941194333136,0.001857522176578641,0.9834622144699097,0.00031378751737065613,0.000710432359483093,1,0.9834622144699097
86,Malin Kundang,42,"Namun, takdir memiliki rencana lain untuk Malin Kundang.",0,0,0,0,0,0,0,0,1,0,0,0,0.00023810156562831253,4.52175663667731e-05,4.4825199438491836e-05,3.725364513229579e-05,0.00011453928891569376,0.0001868099789135158,0.0003761246334761381,0.00012117561709601432,0.9241582751274109,0.00010185559949604794,0.00030691243591718376,0.0007064907113090158,1,0.9241582751274109
88,Asal Usul Laut Tador,740,"Sebentar lagi, setelah sampai rumah dan salat magrib, mereka pun akan kembali berkemas.",0,0,0,0,0,0,0,0,1,0,0,0,0.0002305416710441932,5.218160731601529e-05,4.536593041848391e-05,3.7432815588545054e-05,0.00012090808741049841,0.00019753637025132775,0.000272124249022454,0.00012157446326455101,0.9875131249427795,0.00015575852012261748,0.00031288867467083037,0.0007021293276920915,1,0.9875131249427795
88,Asal Usul Laut Tador,741,Bersamasama mereka akan berangkat ke masjid untuk salat Isya yang kemudian dilanjutkan dengan salat tarawih dan witir perdana.,0,0,0,0,0,0,0,0,1,0,0,0,0.0002412617759546265,6.314104393823072e-05,5.3034200391266495e-05,3.9686699892627075e-05,0.00019036523008253425,0.00019207524019293487,0.00038697337731719017,0.00012134003918617964,0.9913034439086914,0.00014661152090411633,0.00030706520192325115,0.0007174675702117383,1,0.9913034439086914
89,Tanjung Siman,15,"Akhirnya dia mengambil keputusan untuk masuk lebih dalam lagi ketengah hutan, dia harus mendapatkan kayu kering yang dicarinya.",0,0,0,0,0,0,1,0,0,0,0,0,0.00023115704243537039,5.0271224608877674e-05,5.259341196506284e-05,3.9430025935871527e-05,0.0001169081951957196,0.0001978228538064286,0.9953629970550537,0.00012160321784904227,0.00022411317331716418,0.0001560561649966985,0.0003080360183957964,0.0006896542618051171,1,0.9953629970550537
89,Tanjung Siman,93,"Dia bangkit dari tempat duduknya dan masuk kedalam biliknya, baju hitam yang dipakai dibukanya dan Belulusan Ulakh ditubuhnya dilepas.",0,0,0,0,0,0,0,0,0,0,1,0,0.00023945614520926028,5.093595609650947e-05,4.93455991090741e-05,3.88081134587992e-05,0.00011699696187861264,0.0001884262601379305,0.00021516020933631808,0.00012203044752823189,0.0002458345261402428,0.00012800318654626608,0.8783658146858215,0.00070903729647398,1,0.8783658146858215
89,Tanjung Siman,110,"Setelah membersihkan diri dia menuju Dangau ( pondok kecil ) untuk mengisi perutnya yang sudah terasa lapar, selesai menyantap makanan yang dibawanya dari rumah diapun beristirahat sekedar melepas lelah.",0,0,0,0,0,0,0,0,0,0,1,0,0.0002407879219390452,4.842889029532671e-05,4.890108903055079e-05,3.9538768760394305e-05,0.00013330912042874843,0.00021295271290000528,0.00022054791043046862,0.00012378158862702549,0.00034382700687274337,0.00011914121569134295,0.9132521152496338,0.0007203058339655399,1,0.9132521152496338
89,Tanjung Siman,115,"Jarak tempuh dari ladangnya pulang kerumah cukup jauh, dia harus dapat memperhitungkan waktu yang akan dijalaninya dengan tepat.",0,0,0,0,0,0,1,0,0,0,0,0,0.0002552377700340003,4.76770983368624e-05,5.50091135664843e-05,3.806497261393815e-05,0.0001261449360754341,0.00019339325081091374,0.993786096572876,0.00012113889533793554,0.0003555346338544041,0.00013740152644459158,0.00031077905441634357,0.0007126035634428263,1,0.993786096572876
89,Tanjung Siman,131,"Hatinya ingin bertanya tapi kepada siapa ……?, dan siapakah yang harus disalahkan dengan semua kejadian ini ……?.",0,0,0,0,0,0,1,0,0,0,0,0,0.00025403356994502246,6.759862299077213e-05,5.501923442352563e-05,3.969366298406385e-05,0.00011650178930722177,0.00018421580898575485,0.9815341234207153,0.0001221923012053594,0.0002826823038049042,0.00012161771883256733,0.00030977893038652837,0.0007034064619801939,1,0.9815341234207153
89,Tanjung Siman,212,Sama juga dengan ladangnya yang tampak bersih dan terawat tidak ditumbuhi rumput dan ilalang.,0,0,0,0,0,0,0,0,0,1,0,0,0.00027623740606941283,5.289121327223256e-05,5.565862011280842e-05,3.892464883392677e-05,0.0006427348125725985,0.00018296453345101327,0.00021623849170282483,0.00012303834955673665,0.00041383254574611783,0.8777973651885986,0.00030997980502434075,0.0006998055032454431,1,0.8777973651885986
90,Asal Mula Mengapa Sungai Berkelok-kelok,19,"Meskipun jelek rupanya, cacat badannya atau pun kerdil ujudnya, semuanya akan mendapat hadiah dari sang raja.",0,0,0,0,0,0,1,0,0,0,0,0,0.0002533181104809046,5.644236080115661e-05,4.7457822802243754e-05,3.871656008413993e-05,0.00011538096441654488,0.00021909020142629743,0.9746513962745667,0.00012271833838894963,0.0005640063900500536,0.00016135074838530272,0.00031342278816737235,0.0007094249594956636,1,0.9746513962745667
93,Dewi Sri dan Sedana,28,"Bangkai Kala Srenggi tadi bersuara, ""Hai Dewi Sri dan Sedana, meskipun tanaman padi dari surga itu sekarang menjadi milikmu, anak keturunanku dan sekujur tubuhku akan turut makan padi.",0,0,0,0,0,0,0,0,1,0,0,0,0.00022899109171703458,5.757605322287418e-05,4.88969380967319e-05,3.843125523417257e-05,0.0001223781582666561,0.00019556931511033326,0.00026579355471767485,0.00012673207675106823,0.8855022192001343,0.00010001764167100191,0.00032309285597875714,0.0007095345063135028,1,0.8855022192001343
95,Asal Mula Nama Banyuwangi,10,"""Aku harus menghadap kepada Baginda Sidureja.",0,0,0,0,0,0,1,0,0,0,0,0,0.0002434704510960728,4.309813812142238e-05,5.5849603086244315e-05,3.745123831322417e-05,0.0001209239853778854,0.00017626800399739295,0.9267733097076416,0.00012079377484042197,0.17100919783115387,0.00010775384726002812,0.00030392376356758177,0.0007088383426889777,1,0.9267733097076416
96,Asal Mula Huruf Jawa,31,"Kalau perlu aku akan mengabdi kepada Sang Prabu.""",0,0,0,0,1,0,0,0,0,0,0,0,0.00024943958851508796,4.583846020977944e-05,0.010326485149562359,3.79596276616212e-05,0.9793135523796082,0.0002007306757150218,0.0010789441876113415,0.00012084295303793624,0.000993112102150917,0.00012294312182348222,0.0003036883135791868,0.0007072323933243752,1,0.9793135523796082
96,Asal Mula Huruf Jawa,51,Ia menagih janji kepada Sang Patih hendak meminta tanah.,0,0,0,0,0,0,1,0,0,0,0,0,0.0002455592912156135,4.801300019607879e-05,5.5711036111461e-05,3.795239172177389e-05,0.00011411607556510717,0.00022636595531366765,0.9954582452774048,0.00012044973846059293,0.0026391162537038326,0.00022977909247856587,0.00030510860960930586,0.0007161443354561925,1,0.9954582452774048
98,Benda Ajaibnya Kucing,93,"Katan ya : ""Ma ti kau, jangan mengharap kau hidup lagi sekarang !""",0,0,0,0,0,0,0,0,0,1,0,0,0.00023590965429320931,5.1627786888275295e-05,6.110958202043548e-05,4.0890092350309715e-05,0.00011512730998219922,0.00016974400205072016,0.00021169008687138557,0.00012167129898443818,0.0011518164537847042,0.9291639924049377,0.00031565409153699875,0.0007044492522254586,1,0.9291639924049377
98,Benda Ajaibnya Kucing,95,"Janganlah kau bunuh aku, segala permintaanmu akan kupenuhi !""",0,1,0,0,0,0,0,0,0,0,0,0,0.00023892661556601524,0.9992944002151489,5.8663328672992066e-05,4.072283991263248e-05,0.00011984939919784665,0.0001717491541057825,0.00020953916828148067,0.0001222085120389238,0.0002975979296024889,0.00014296061999630183,0.0003097384760621935,0.0007008884567767382,1,0.9992944002151489
98,Benda Ajaibnya Kucing,99,"Kucing mengucapkan terima kasih : ""Ya, atas bantuanmu saya ucapkan terima kasih.",0,0,0,0,0,0,0,0,0,1,0,0,0.00024086391204036772,5.125687312101945e-05,5.220579987508245e-05,3.7639314541593194e-05,0.00012366654118523002,0.00017528618627693504,0.0007905331440269947,0.00012115241406718269,0.00605061836540699,0.9307602643966675,0.00030847155721858144,0.0007120678783394396,1,0.9307602643966675
100,Legenda Lutung Kasarung,87,"Akhirnya, mereka menikah dan bahagia, seluruh rakyat menyaksikan pernikahan mereka.",0,0,1,0,0,0,0,0,0,0,0,0,0.00027623027563095093,4.978479410056025e-05,0.9967419505119324,3.704339178511873e-05,0.00012047856580466032,0.00018047505000140518,0.00024256193137262017,0.00012209797569084913,0.0004305512993596494,0.00010618284431984648,0.00031158688943833113,0.0007011090056039393,1,0.9967419505119324
102,Situ Bagendit,16,Kita terpaksa harus membeli beras yang mahal dari Nyi Endit.,0,0,0,0,0,0,1,0,0,0,0,0,0.00024979631416499615,5.531684655579738e-05,6.352170021273196e-05,3.8783739000791684e-05,0.0001162279222626239,0.0001956454070750624,0.912236750125885,0.00012103081826353446,0.0002066463785013184,0.0001883826043922454,0.0003091947000939399,0.0007253999938257039,1,0.912236750125885
102,Situ Bagendit,19,"Ya Tuhan, berilah kami keringanan atas beban yang kami pikul.”",0,0,0,0,0,0,0,0,1,1,0,0,0.00022895200527273118,5.29987046320457e-05,5.1434173656161875e-05,3.8117534131743014e-05,0.00011606035695876926,0.00017349483096040785,0.00023975130170583725,0.0001227924512932077,0.9864133596420288,0.9700455665588379,0.00031188115826807916,0.0006984453648328781,2,0.9864133596420288
102,Situ Bagendit,32,“Aku hanya ingin melihat reaksinya kalau ada pengemis yang meminta sedekah.,0,0,0,0,0,0,0,0,1,0,0,0,0.00024408848548773676,5.3113155445316806e-05,5.158541171113029e-05,3.968639794038609e-05,0.00011693228589138016,0.00016640459944028407,0.00029008949059061706,0.00012079331645509228,0.9856643676757812,0.00014449568698182702,0.00030734165920875967,0.0007140041561797261,1,0.9856643676757812
102,Situ Bagendit,49,"“Saya cuma mau minta sedekah makanan karena sudah tiga hari saya tidak makan,” jawab kakek.",0,0,0,0,0,0,0,0,1,0,0,0,0.00022969541896600276,5.248178786132485e-05,4.813201303477399e-05,3.995868610218167e-05,0.0001126798742916435,0.00016792584210634232,0.0002678576856851578,0.00012094936391804367,0.9874623417854309,0.02861488237977028,0.0003138348110951483,0.0007138419896364212,1,0.9874623417854309
103,Hariang Banga dan Ciung Wanara,36,"Setelah mendengar cerita itu, Ciung Wanara mengetahui bahwa dirinya bukanlah rakyat biasa.",0,0,1,0,0,0,0,0,0,0,0,0,0.00024114934785757214,4.370143506093882e-05,0.9836815595626831,3.743677734746598e-05,0.0001155707795987837,0.0001926958211697638,0.00029327356605790555,0.0001214759613503702,0.00020980046247132123,9.635127207729965e-05,0.00030980785959400237,0.0007038218900561333,1,0.9836815595626831
103,Hariang Banga dan Ciung Wanara,39,"Ciung Wanara menjawab “Wahai Rajaku, seandainya aku kalah Tuanku boleh mengambil nyawaku, namun apabila Tuanku kalah maka Raja harus mengangkatku menjadi putra mahkota.”",0,0,0,0,0,0,1,0,0,0,0,0,0.00024330129963345826,6.466769991675392e-05,5.0264079618500546e-05,3.7905731005594134e-05,0.00011351936700521037,0.00019007609807886183,0.9903958439826965,0.00012478693679440767,0.0005935528315603733,0.00010639303945936263,0.0003205191169399768,0.0007079404313117266,1,0.9903958439826965
