storyID,sentenceID,word,BIO_tag
60,70,death,O
60,71,A,O
60,71,level,O
60,71,shaft,O
60,71,of,O
60,71,light,O
60,71,illuminated,O
60,71,the,O
60,71,whole,O
60,71,side,O
60,71,of,O
60,71,the,O
60,71,tree,O
60,71,as,O
60,71,I,O
60,71,sprang,O
60,71,to,O
60,71,my,O
60,71,feet,O
60,71,in,O
60,71,terror,O
60,72,The,O
60,72,sun,O
60,72,was,O
60,72,rising,O
60,72,in,O
60,72,the,O
60,72,rosy,O
60,72,east,O
60,73,I,O
60,73,stood,O
60,73,between,O
60,73,the,O
60,73,tree,O
60,73,and,O
60,73,his,O
60,73,broad,O
60,73,red,O
60,73,disk,O
60,73,no,O
60,73,shadow,O
60,73,darkened,O
60,73,the,O
60,73,trunk,O
60,74,A,O
60,74,chorus,O
60,74,of,O
60,74,howling,O
60,74,wolves,B-PER
60,74,saluted,O
60,74,the,O
60,74,dawn,O
60,75,I,O
60,75,saw,O
60,75,them,O
60,75,sitting,O
60,75,on,O
60,75,their,O
60,75,haunches,O
60,75,singly,O
60,75,and,O
60,75,in,O
60,75,groups,O
60,75,on,O
60,75,the,O
60,75,summits,O
60,75,of,O
60,75,irregular,O
60,75,mounds,O
60,75,and,O
60,75,tumuli,O
60,75,filling,O
60,75,a,O
60,75,half,O
60,75,of,O
60,75,my,O
60,75,desert,O
60,75,prospect,O
60,75,and,O
60,75,extending,O
60,75,to,O
60,75,the,O
60,75,horizon,O
60,76,And,O
60,76,then,O
60,76,I,O
60,76,knew,O
60,76,that,O
60,76,these,O
60,76,were,O
60,76,ruins,O
60,76,of,O
60,76,the,O
60,76,ancient,O
60,76,and,O
60,76,famous,O
60,76,city,O
60,76,of,O
60,76,Carcosa,O
60,77,Such,O
60,77,are,O
60,77,the,O
60,77,facts,O
60,77,imparted,O
60,77,to,O
60,77,the,O
60,77,medium,O
60,77,Bayrolles,O
60,77,by,O
60,77,the,O
60,77,spirit,O
60,77,Hoseib,O
60,77,Alar,O
60,77,Robardin,O
61,1,Philip,O
61,1,Eckert,O
61,1,lived,O
61,1,for,O
61,1,many,O
61,1,years,O
61,1,in,O
61,1,an,O
61,1,old,O
61,1,weather-stained,O
61,1,wooden,O
61,1,house,O
61,1,about,O
61,1,three,O
61,1,miles,O
61,1,from,O
61,1,the,O
61,1,little,O
61,1,town,O
61,1,of,O
61,1,Marion,O
61,1,in,O
61,1,Vermont,O
61,2,There,O
61,2,must,O
61,2,be,O
61,2,quite,O
61,2,a,O
61,2,number,O
61,2,of,O
61,2,persons,O
61,2,living,O
61,2,who,O
61,2,remember,O
61,2,him,O
61,2,not,O
61,2,unkindly,O
61,2,I,O
61,2,trust,O
61,2,and,O
61,2,know,O
61,2,something,O
61,2,of,O
61,2,the,O
61,2,story,O
61,2,that,O
61,2,I,O
61,2,am,O
61,2,about,O
61,2,to,O
61,2,tell,O
61,3,Old,O
61,3,Man,B-PER
61,3,Eckert,O
61,3,as,O
61,3,he,O
61,3,was,O
61,3,always,O
61,3,called,O
61,3,was,O
61,3,not,O
61,3,of,O
61,3,a,O
61,3,sociable,O
61,3,disposition,O
61,3,and,O
61,3,lived,O
61,3,alone,O
61,4,As,O
61,4,he,O
61,4,was,O
61,4,never,O
61,4,known,O
61,4,to,O
61,4,speak,O
61,4,of,O
61,4,his,O
61,4,own,O
61,4,affairs,O
61,4,nobody,O
61,4,thereabout,O
61,4,knew,O
61,4,anything,O
61,4,of,O
61,4,his,O
61,4,past,O
61,4,nor,O
61,4,of,O
61,4,his,O
61,4,relatives,O
61,4,if,O
61,4,he,O
61,4,had,O
61,4,any,O
61,5,Without,O
61,5,being,O
61,5,particularly,O
61,5,ungracious,O
61,5,or,O
61,5,repellent,O
61,5,in,O
61,5,manner,O
61,5,or,O
61,5,speech,O
61,5,he,O
61,5,managed,O
61,5,somehow,O
61,5,to,O
61,5,be,O
61,5,immune,O
61,5,to,O
61,5,impertinent,O
61,5,curiosity,O
61,5,yet,O
61,5,exempt,O
61,5,from,O
61,5,the,O
61,5,evil,O
61,5,repute,O
61,5,with,O
61,5,which,O
61,5,it,O
61,5,commonly,O
61,5,revenges,O
61,5,itself,O
61,5,when,O
61,5,baffled,O
61,5,so,O
61,5,far,O
61,5,as,O
61,5,I,O
61,5,know,O
61,5,Mr,O
61,5,Eckert's,O
61,5,renown,O
61,5,as,O
61,5,a,O
61,5,reformed,O
61,5,assassin,O
61,5,or,O
61,5,a,O
61,5,retired,O
61,5,pirate,O
61,5,of,O
61,5,the,O
61,5,Spanish,O
61,5,Main,O
61,5,had,O
61,5,not,O
61,5,reached,O
61,5,any,O
61,5,ear,O
61,5,in,O
61,5,Marion,O
61,6,He,O
61,6,got,O
61,6,his,O
61,6,living,O
61,6,cultivating,O
61,6,a,O
61,6,small,O
61,6,and,O
61,6,not,O
61,6,very,O
61,6,fertile,O
61,6,farm,O
61,7,One,O
61,7,day,O
61,7,he,O
61,7,disappeared,O
61,7,and,O
61,7,a,O
61,7,prolonged,O
61,7,search,O
61,7,by,O
61,7,his,O
61,7,neighbors,O
61,7,failed,O
61,7,to,O
61,7,turn,O
61,7,him,O
61,7,up,O
61,7,or,O
61,7,throw,O
61,7,any,O
61,7,light,O
61,7,upon,O
61,7,his,O
61,7,whereabouts,O
61,7,or,O
61,7,whyabouts,O
61,8,Nothing,O
61,8,indicated,O
61,8,preparation,O
61,8,to,O
61,8,leave,O
61,8,all,O
61,8,was,O
61,8,as,O
61,8,he,O
61,8,might,O
61,8,have,O
61,8,left,O
61,8,it,O
61,8,to,O
61,8,go,O
61,8,to,O
61,8,the,O
61,8,spring,O
61,8,for,O
61,8,a,O
61,8,bucket,O
61,8,of,O
61,8,water,O
61,9,For,O
61,9,a,O
61,9,few,O
61,9,weeks,O
61,9,little,O
61,9,else,O
61,9,was,O
61,9,talked,O
61,9,of,O
61,9,in,O
61,9,that,O
61,9,region,O
61,9,then,O
61,9,old,O
61,9,man,B-PER
61,9,Eckert,O
61,9,became,O
61,9,a,O
61,9,village,O
61,9,tale,O
61,9,for,O
61,9,the,O
61,9,ear,O
61,9,of,O
61,9,the,O
61,9,stranger,O
61,10,I,O
61,10,do,O
61,10,not,O
61,10,know,O
61,10,what,O
61,10,was,O
61,10,done,O
61,10,regarding,O
61,10,his,O
61,10,property,O
61,10,the,O
61,10,correct,O
61,10,legal,O
61,10,thing,O
61,10,doubtless,O
61,11,The,O
61,11,house,O
61,11,was,O
61,11,standing,O
61,11,still,O
61,11,vacant,O
61,11,and,O
61,11,conspicuously,O
61,11,unfit,O
61,11,when,O
61,11,I,O
61,11,last,O
61,11,heard,O
61,11,of,O
61,11,it,O
61,11,some,O
61,11,twenty,O
61,11,years,O
61,11,afterward,O
61,12,Of,O
61,12,course,O
61,12,it,O
61,12,came,O
61,12,to,O
61,12,be,O
61,12,considered,O
61,12,haunted,O
61,12,and,O
61,12,the,O
61,12,customary,O
61,12,tales,O
61,12,were,O
61,12,told,O
61,12,of,O
61,12,moving,O
61,12,lights,O
61,12,dolorous,O
61,12,sounds,O
61,12,and,O
61,12,startling,O
61,12,apparitions,O
61,13,At,O
61,13,one,O
61,13,time,O
61,13,about,O
61,13,five,O
61,13,years,O
61,13,after,O
61,13,the,O
61,13,disappearance,O
61,13,these,O
61,13,stories,O
61,13,of,O
61,13,the,O
61,13,supernatural,O
61,13,became,O
61,13,so,O
61,13,rife,O
61,13,or,O
61,13,through,O
61,13,some,O
61,13,attesting,O
61,13,circumstances,O
61,13,seemed,O
61,13,so,O
61,13,important,O
61,13,that,O
61,13,some,O
61,13,of,O
61,13,Marion's,O
61,13,most,O
61,13,serious,O
61,13,citizens,O
61,13,deemed,O
61,13,it,O
61,13,well,O
61,13,to,O
61,13,investigate,O
61,13,and,O
61,13,to,O
61,13,that,O
61,13,end,O
61,13,arranged,O
61,13,for,O
61,13,a,O
61,13,night,O
61,13,session,O
61,13,on,O
61,13,the,O
61,13,premises,O
61,14,The,O
61,14,parties,O
61,14,to,O
61,14,this,O
61,14,undertaking,O
61,14,were,O
61,14,John,B-PER
61,14,Holcomb,I-PER
61,14,an,O
61,14,apothecary,O
61,14,Wilson,O
61,14,Merle,O
61,14,a,O
61,14,lawyer,B-PER
61,14,and,O
61,14,Andrus,O
61,14,C,O
61,14,Palmer,O
61,14,the,O
61,14,teacher,B-PER
61,14,of,O
61,14,the,O
61,14,public,O
61,14,school,O
61,14,all,O
61,14,men,B-PER
61,14,of,O
61,14,consequence,O
61,14,and,O
61,14,repute,O
61,15,They,O
61,15,were,O
61,15,to,O
61,15,meet,O
61,15,at,O
61,15,Holcomb's,O
61,15,house,O
61,15,at,O
61,15,eight,O
61,15,o'clock,O
61,15,in,O
61,15,the,O
61,15,evening,O
61,15,of,O
61,15,the,O
61,15,appointed,O
61,15,day,O
61,15,and,O
61,15,go,O
61,15,together,O
61,15,to,O
61,15,the,O
61,15,scene,O
61,15,of,O
61,15,their,O
61,15,vigil,O
61,15,where,O
61,15,certain,O
61,15,arrangements,O
61,15,for,O
61,15,their,O
61,15,comfort,O
61,15,a,O
61,15,provision,O
61,15,of,O
61,15,fuel,O
61,15,and,O
61,15,the,O
61,15,like,O
61,15,for,O
61,15,the,O
61,15,season,O
61,15,was,O
61,15,winter,O
61,15,had,O
61,15,been,O
61,15,already,O
61,15,made,O
61,16,Palmer,O
61,16,did,O
61,16,not,O
61,16,keep,O
61,16,the,O
61,16,engagement,O
61,16,and,O
61,16,after,O
61,16,waiting,O
61,16,a,O
61,16,half-hour,O
61,16,for,O
61,16,him,O
61,16,the,O
61,16,others,O
61,16,went,O
61,16,to,O
61,16,the,O
61,16,Eckert,O
61,16,house,O
61,16,without,O
61,16,him,O
61,17,They,O
61,17,established,O
61,17,themselves,O
61,17,in,O
61,17,the,O
61,17,principal,O
61,17,room,O
61,17,before,O
61,17,a,O
61,17,glowing,O
61,17,fire,O
61,17,and,O
61,17,without,O
61,17,other,O
61,17,light,O
61,17,than,O
61,17,it,O
61,17,gave,O
61,17,awaited,O
61,17,events,O
61,18,It,O
61,18,had,O
61,18,been,O
61,18,agreed,O
61,18,to,O
61,18,speak,O
61,18,as,O
61,18,little,O
61,18,as,O
61,18,possible,O
61,18,they,O
61,18,did,O
61,18,not,O
61,18,even,O
61,18,renew,O
61,18,the,O
61,18,exchange,O
61,18,of,O
61,18,views,O
61,18,regarding,O
61,18,the,O
61,18,defection,O
61,18,of,O
61,18,Palmer,O
61,18,which,O
61,18,had,O
61,18,occupied,O
61,18,their,O
61,18,minds,O
61,18,on,O
61,18,the,O
61,18,way,O
61,19,Probably,O
61,19,an,O
61,19,hour,O
61,19,had,O
61,19,passed,O
61,19,without,O
61,19,incident,O
61,19,when,O
61,19,they,O
61,19,heard,O
61,19,not,O
61,19,without,O
61,19,emotion,O
61,19,doubtless,O
61,19,the,O
61,19,sound,O
61,19,of,O
61,19,an,O
61,19,opening,O
61,19,door,O
61,19,in,O
61,19,the,O
61,19,rear,O
61,19,of,O
61,19,the,O
61,19,house,O
61,19,followed,O
61,19,by,O
61,19,footfalls,O
61,19,in,O
61,19,the,O
61,19,room,O
61,19,adjoining,O
61,19,that,O
61,19,in,O
61,19,which,O
61,19,they,O
61,19,sat,O
61,20,The,O
61,20,watchers,O
61,20,rose,O
61,20,to,O
61,20,their,O
61,20,feet,O
61,20,but,O
61,20,stood,O
61,20,firm,O
61,20,prepared,O
61,20,for,O
61,20,whatever,O
61,20,might,O
61,20,ensue,O
61,21,A,O
61,21,long,O
61,21,silence,O
61,21,followed,O
61,21,how,O
61,21,long,O
61,21,neither,O
61,21,would,O
61,21,afterward,O
61,21,undertake,O
61,21,to,O
61,21,say,O
61,22,Then,O
61,22,the,O
61,22,door,O
61,22,between,O
61,22,the,O
61,22,two,O
61,22,rooms,O
61,22,opened,O
61,22,and,O
61,22,a,O
61,22,man,B-PER
61,22,entered,O
61,23,It,O
61,23,was,O
61,23,Palmer,O
61,24,He,O
61,24,was,O
61,24,pale,O
61,24,as,O
61,24,if,O
61,24,from,O
61,24,excitement,O
61,24,as,O
61,24,pale,O
61,24,as,O
61,24,the,O
61,24,others,O
61,24,felt,O
61,24,themselves,O
61,24,to,O
61,24,be,O
61,25,His,O
61,25,manner,O
61,25,too,O
61,25,was,O
61,25,singularly,O
61,25,distrait,O
61,25,he,O
61,25,neither,O
61,25,responded,O
61,25,to,O
61,25,their,O
61,25,salutations,O
61,25,nor,O
61,25,so,O
61,25,much,O
61,25,as,O
61,25,looked,O
61,25,at,O
61,25,them,O
61,25,but,O
61,25,walked,O
61,25,slowly,O
61,25,across,O
61,25,the,O
61,25,room,O
61,25,in,O
61,25,the,O
61,25,light,O
61,25,of,O
61,25,the,O
61,25,failing,O
61,25,fire,O
61,25,and,O
61,25,opening,O
61,25,the,O
61,25,front,O
61,25,door,O
61,25,passed,O
61,25,out,O
61,25,into,O
61,25,the,O
61,25,darkness,O
61,26,It,O
61,26,seems,O
61,26,to,O
61,26,have,O
61,26,been,O
61,26,the,O
61,26,first,O
61,26,thought,O
61,26,of,O
61,26,both,O
61,26,men,B-PER
61,26,that,O
61,26,Palmer,O
61,26,was,O
61,26,suffering,O
61,26,from,O
61,26,fright,O
61,26,that,O
61,26,something,O
61,26,seen,O
61,26,heard,O
61,26,or,O
61,26,imagined,O
61,26,in,O
61,26,the,O
61,26,back,O
61,26,room,O
61,26,had,O
61,26,deprived,O
61,26,him,O
61,26,of,O
61,26,his,O
61,26,senses,O
61,27,Acting,O
61,27,on,O
61,27,the,O
61,27,same,O
61,27,friendly,O
61,27,impulse,O
61,27,both,O
61,27,ran,O
61,27,after,O
61,27,him,O
61,27,through,O
61,27,the,O
61,27,open,O
61,27,door,O
61,28,But,O
61,28,neither,O
61,28,they,O
61,28,nor,O
61,28,anyone,O
61,28,ever,O
61,28,again,O
61,28,saw,O
61,28,or,O
61,28,heard,O
61,28,of,O
61,28,Andrus,O
61,28,Palmer,O
61,29,This,O
61,29,much,O
61,29,was,O
61,29,ascertained,O
61,29,the,O
61,29,next,O
61,29,morning,O
61,30,During,O
61,30,the,O
61,30,session,O
61,30,of,O
61,30,Messrs,O
61,30,Holcomb,O
61,30,and,O
61,30,Merle,O
61,30,at,O
61,30,the,O
61,30,haunted,O
61,30,house,O
61,30,a,O
61,30,new,O
61,30,snow,O
61,30,had,O
61,30,fallen,O
61,30,to,O
61,30,a,O
61,30,depth,O
61,30,of,O
61,30,several,O
61,30,inches,O
61,30,upon,O
61,30,the,O
61,30,old,O
61,31,In,O
61,31,this,O
61,31,snow,O
61,31,Palmer's,O
61,31,trail,O
61,31,from,O
61,31,his,O
61,31,lodging,O
61,31,in,O
61,31,the,O
61,31,village,O
61,31,to,O
61,31,the,O
61,31,back,O
61,31,door,O
61,31,of,O
61,31,the,O
61,31,Eckert,O
61,31,house,O
61,31,was,O
61,31,conspicuous,O
61,32,But,O
61,32,there,O
61,32,it,O
61,32,ended,O
61,32,from,O
61,32,the,O
61,32,front,O
61,32,door,O
61,32,nothing,O
61,32,led,O
61,32,away,O
61,32,but,O
61,32,the,O
61,32,tracks,O
61,32,of,O
61,32,the,O
61,32,two,O
61,32,men,B-PER
61,32,who,O
61,32,swore,O
61,32,that,O
61,32,he,O
61,32,preceded,O
61,32,them,O
61,33,Palmer's,O
61,33,disappearance,O
61,33,was,O
61,33,as,O
61,33,complete,O
61,33,as,O
61,33,that,O
61,33,of,O
61,33,old,O
61,33,man,B-PER
61,33,Eckert,O
61,33,himself,O
61,33,whom,O
61,33,indeed,O
61,33,the,O
61,33,editor,O
61,33,of,O
61,33,the,O
61,33,local,O
61,33,paper,O
61,33,somewhat,O
61,33,graphically,O
61,33,accused,O
61,33,of,O
61,33,having,O
61,33,reached,O
61,33,out,O
61,33,and,O
61,33,pulled,O
61,33,him,O
61,33,in,O
62,1,About,O
62,1,three,O
62,1,miles,O
62,1,from,O
62,1,the,O
62,1,little,O
62,1,town,O
62,1,of,O
62,1,Norton,O
62,1,in,O
62,1,Missouri,O
62,1,on,O
62,1,the,O
62,1,road,O
62,1,leading,O
62,1,to,O
62,1,Maysville,O
62,1,stands,O
62,1,an,O
62,1,old,O
62,1,house,O
62,1,that,O
62,1,was,O
62,1,last,O
62,1,occupied,O
62,1,by,O
62,1,a,O
62,1,family,O
62,1,named,O
62,1,Harding,B-PER
62,2,Since,O
62,2,1886,O
62,2,no,O
62,2,one,O
62,2,has,O
62,2,lived,O
62,2,in,O
62,2,it,O
62,2,nor,O
62,2,is,O
62,2,anyone,O
62,2,likely,O
62,2,to,O
62,2,live,O
62,2,in,O
62,2,it,O
62,2,again,O
62,3,Time,O
62,3,and,O
62,3,the,O
62,3,disfavor,O
62,3,of,O
62,3,persons,O
62,3,dwelling,O
62,3,thereabout,O
62,3,are,O
62,3,converting,O
62,3,it,O
62,3,into,O
62,3,a,O
62,3,rather,O
62,3,picturesque,O
62,3,ruin,O
62,4,An,O
62,4,observer,O
62,4,unacquainted,O
62,4,with,O
62,4,its,O
62,4,history,O
62,4,would,O
62,4,hardly,O
62,4,put,O
62,4,it,O
62,4,into,O
62,4,the,O
62,4,category,O
62,4,of,O
62,4,haunted,O
62,4,houses,O
62,4,yet,O
62,4,in,O
62,4,all,O
62,4,the,O
62,4,region,O
62,4,round,O
62,4,such,O
62,4,is,O
62,4,its,O
62,4,evil,O
62,4,reputation,O
62,5,Its,O
62,5,windows,O
62,5,are,O
62,5,without,O
62,5,glass,O
62,5,its,O
62,5,doorways,O
62,5,without,O
62,5,doors,O
62,5,there,O
62,5,are,O
62,5,wide,O
62,5,breaches,O
62,5,in,O
62,5,the,O
62,5,shingle,O
62,5,roof,O
62,5,and,O
62,5,for,O
62,5,lack,O
62,5,of,O
62,5,paint,O
62,5,the,O
62,5,weatherboarding,O
62,5,is,O
62,5,a,O
62,5,dun,O
62,5,gray,O
62,6,But,O
62,6,these,O
62,6,unfailing,O
62,6,signs,O
62,6,of,O
62,6,the,O
62,6,supernatural,O
62,6,are,O
62,6,partly,O
62,6,concealed,O
62,6,and,O
62,6,greatly,O
62,6,softened,O
62,6,by,O
62,6,the,O
62,6,abundant,O
62,6,foliage,O
62,6,of,O
62,6,a,O
62,6,large,O
62,6,vine,O
62,6,overrunning,O
62,6,the,O
62,6,entire,O
62,6,structure,O
62,7,This,O
62,7,vine,O
62,7,of,O
62,7,a,O
62,7,species,O
62,7,which,O
62,7,no,O
62,7,botanist,O
62,7,has,O
62,7,ever,O
62,7,been,O
62,7,able,O
62,7,to,O
62,7,name,O
62,7,has,O
62,7,an,O
62,7,important,O
62,7,part,O
62,7,in,O
62,7,the,O
62,7,story,O
62,7,of,O
62,7,the,O
62,7,house,O
62,8,The,O
62,8,Harding,B-PER
62,8,family,O
62,8,consisted,O
62,8,of,O
62,8,Robert,B-PER
62,8,Harding,B-PER
62,8,his,O
62,8,wife,B-PER
62,8,Matilda,O
62,8,Miss,B-PER
62,8,Julia,I-PER
62,8,Went,I-PER
62,8,who,O
62,8,was,O
62,8,her,O
62,8,sister,B-PER
62,8,and,O
62,8,two,O
62,8,young,O
62,8,children,B-PER
62,9,Robert,B-PER
62,9,Harding,B-PER
62,9,was,O
62,9,a,O
62,9,silent,O
62,9,cold-mannered,O
62,9,man,B-PER
62,9,who,O
62,9,made,O
62,9,no,O
62,9,friends,B-PER
62,9,in,O
62,9,the,O
62,9,neighborhood,O
62,9,and,O
62,9,apparently,O
62,9,cared,O
62,9,to,O
62,9,make,O
62,9,none,O
62,10,He,O
62,10,was,O
62,10,about,O
62,10,forty,O
62,10,years,O
62,10,old,O
62,10,frugal,O
62,10,and,O
62,10,industrious,O
62,10,and,O
62,10,made,O
62,10,a,O
62,10,living,O
62,10,from,O
62,10,the,O
62,10,little,O
62,10,farm,O
62,10,which,O
62,10,is,O
62,10,now,O
62,10,overgrown,O
62,10,with,O
62,10,brush,O
62,10,and,O
62,10,brambles,O
62,11,He,O
62,11,and,O
62,11,his,O
62,11,sister-in-law,O
62,11,were,O
62,11,rather,O
62,11,tabooed,O
62,11,by,O
62,11,their,O
62,11,neighbors,O
62,11,who,O
62,11,seemed,O
62,11,to,O
62,11,think,O
62,11,that,O
62,11,they,O
62,11,were,O
62,11,seen,O
62,11,too,O
62,11,frequently,O
62,11,together,O
62,11,not,O
62,11,entirely,O
62,11,their,O
62,11,fault,O
62,11,for,O
62,11,at,O
62,11,these,O
62,11,times,O
62,11,they,O
62,11,evidently,O
62,11,did,O
62,11,not,O
62,11,challenge,O
62,11,observation,O
62,12,The,O
62,12,moral,O
62,12,code,O
62,12,of,O
62,12,rural,O
62,12,Missouri,O
62,12,is,O
62,12,stern,O
62,12,and,O
62,12,exacting,O
62,13,Mrs,B-PER
62,13,Harding,B-PER
62,13,was,O
62,13,a,O
62,13,gentle,O
62,13,sad-eyed,O
62,13,woman,B-PER
62,13,lacking,O
62,13,a,O
62,13,left,O
62,13,foot,O
62,14,At,O
62,14,some,O
62,14,time,O
62,14,in,O
62,14,1884,O
62,14,it,O
62,14,became,O
62,14,known,O
62,14,that,O
62,14,she,O
62,14,had,O
62,14,gone,O
62,14,to,O
62,14,visit,O
62,14,her,O
62,14,mother,B-PER
62,14,in,O
62,14,Iowa,O
62,15,That,O
62,15,was,O
62,15,what,O
62,15,her,O
62,15,husband,B-PER
62,15,said,O
62,15,in,O
62,15,reply,O
62,15,to,O
62,15,inquiries,O
62,15,and,O
62,15,his,O
62,15,manner,O
62,15,of,O
62,15,saying,O
62,15,it,O
62,15,did,O
62,15,not,O
62,15,encourage,O
62,15,further,O
62,15,questioning,O
62,16,She,O
62,16,never,O
62,16,came,O
62,16,back,O
62,16,and,O
62,16,two,O
62,16,years,O
62,16,later,O
62,16,without,O
62,16,selling,O
62,16,his,O
62,16,farm,O
62,16,or,O
62,16,anything,O
62,16,that,O
62,16,was,O
62,16,his,O
62,16,or,O
62,16,appointing,O
62,16,an,O
62,16,agent,O
62,16,to,O
62,16,look,O
62,16,after,O
62,16,his,O
62,16,interests,O
62,16,or,O
62,16,removing,O
62,16,his,O
62,16,household,O
62,16,goods,O
62,16,Harding,B-PER
62,16,with,O
62,16,the,O
62,16,rest,O
62,16,of,O
62,16,the,O
62,16,family,O
62,16,left,O
62,16,the,O
62,16,country,O
62,17,Nobody,O
62,17,knew,O
62,17,whither,O
62,17,he,O
62,17,went,O
62,17,nobody,O
62,17,at,O
62,17,that,O
62,17,time,O
62,17,cared,O
62,18,Naturally,O
62,18,whatever,O
62,18,was,O
62,18,movable,O
62,18,about,O
62,18,the,O
62,18,place,O
62,18,soon,O
62,18,disappeared,O
62,18,and,O
62,18,the,O
62,18,deserted,O
62,18,house,O
62,18,became,O
62,18,haunted,O
62,18,in,O
62,18,the,O
62,18,manner,O
62,18,of,O
62,18,its,O
62,18,kind,O
62,19,One,O
62,19,summer,O
62,19,evening,O
62,19,four,O
62,19,or,O
62,19,five,O
62,19,years,O
62,19,later,O
62,19,the,O
62,19,Rev,O
62,19,J,O
62,19,Gruber,O
62,19,of,O
62,19,Norton,O
62,19,and,O
62,19,a,O
62,19,Maysville,O
62,19,attorney,O
62,19,named,O
62,19,Hyatt,B-PER
62,19,met,O
62,19,on,O
62,19,horseback,O
62,19,in,O
62,19,front,O
62,19,of,O
62,19,the,O
62,19,Harding,B-PER
62,19,place,O
62,20,Having,O
62,20,business,O
62,20,matters,O
62,20,to,O
62,20,discuss,O
62,20,they,O
62,20,hitched,O
62,20,their,O
62,20,animals,O
62,20,and,O
62,20,going,O
62,20,to,O
62,20,the,O
62,20,house,O
62,20,sat,O
62,20,on,O
62,20,the,O
62,20,porch,O
62,20,to,O
62,20,talk,O
62,21,Some,O
62,21,humorous,O
62,21,reference,O
62,21,to,O
62,21,the,O
62,21,somber,O
62,21,reputation,O
62,21,of,O
62,21,the,O
62,21,place,O
62,21,was,O
62,21,made,O
62,21,and,O
62,21,forgotten,O
62,21,as,O
62,21,soon,O
62,21,as,O
62,21,uttered,O
62,21,and,O
62,21,they,O
62,21,talked,O
62,21,of,O
62,21,their,O
62,21,business,O
62,21,affairs,O
62,21,until,O
62,21,it,O
62,21,grew,O
62,21,almost,O
62,21,dark,O
62,22,The,O
62,22,evening,O
62,22,was,O
62,22,oppressively,O
62,22,warm,O
62,22,the,O
62,22,air,O
62,22,stagnant,O
62,23,Presently,O
62,23,both,O
62,23,men,B-PER
62,23,started,O
62,23,from,O
62,23,their,O
62,23,seats,O
62,23,in,O
62,23,surprise,O
62,23,a,O
62,23,long,O
62,23,vine,O
62,23,that,O
62,23,covered,O
62,23,half,O
62,23,the,O
62,23,front,O
62,23,of,O
62,23,the,O
62,23,house,O
62,23,and,O
62,23,dangled,O
62,23,its,O
62,23,branches,O
62,23,from,O
62,23,the,O
62,23,edge,O
62,23,of,O
62,23,the,O
62,23,porch,O
62,23,above,O
62,23,them,O
62,23,was,O
62,23,visibly,O
62,23,and,O
62,23,audibly,O
62,23,agitated,O
62,23,shaking,O
62,23,violently,O
62,23,in,O
62,23,every,O
62,23,stem,O
62,23,and,O
62,23,leaf,O
62,24,We,O
62,24,shall,O
62,24,have,O
62,24,a,O
62,24,storm,O
62,24,Hyatt,B-PER
62,24,exclaimed,O
62,25,Gruber,O
62,25,said,O
62,25,nothing,O
62,25,but,O
62,25,silently,O
62,25,directed,O
62,25,the,O
62,25,other's,O
62,25,attention,O
62,25,to,O
62,25,the,O
62,25,foliage,O
62,25,of,O
62,25,adjacent,O
62,25,trees,O
62,25,which,O
62,25,showed,O
62,25,no,O
62,25,movement,O
62,25,even,O
62,25,the,O
62,25,delicate,O
62,25,tips,O
62,25,of,O
62,25,the,O
62,25,boughs,O
62,25,silhouetted,O
62,25,against,O
62,25,the,O
62,25,clear,O
62,25,sky,O
62,25,were,O
62,25,motionless,O
62,26,They,O
62,26,hastily,O
62,26,passed,O
62,26,down,O
62,26,the,O
62,26,steps,O
62,26,to,O
62,26,what,O
62,26,had,O
62,26,been,O
62,26,a,O
62,26,lawn,O
62,26,and,O
62,26,looked,O
62,26,upward,O
62,26,at,O
62,26,the,O
62,26,vine,O
62,26,whose,O
62,26,entire,O
62,26,length,O
62,26,was,O
62,26,now,O
62,26,visible,O
62,27,It,O
62,27,continued,O
62,27,in,O
62,27,violent,O
62,27,agitation,O
62,27,yet,O
62,27,they,O
62,27,could,O
62,27,discern,O
62,27,no,O
62,27,disturbing,O
62,27,cause,O
62,28,Let,O
62,28,us,O
62,28,leave,O
62,28,said,O
62,28,the,O
62,28,minister,B-PER
62,29,And,O
62,29,leave,O
62,29,they,O
62,29,did,O
62,30,Forgetting,O
62,30,that,O
62,30,they,O
62,30,had,O
62,30,been,O
62,30,traveling,O
62,30,in,O
62,30,opposite,O
62,30,directions,O
62,30,they,O
62,30,rode,O
62,30,away,O
62,30,together,O
62,31,They,O
62,31,went,O
62,31,to,O
62,31,Norton,O
62,31,where,O
62,31,they,O
62,31,related,O
62,31,their,O
62,31,strange,O
62,31,experience,O
62,31,to,O
62,31,several,O
62,31,discreet,O
62,31,friends,B-PER
62,32,The,O
62,32,next,O
62,32,evening,O
62,32,at,O
62,32,about,O
62,32,the,O
62,32,same,O
62,32,hour,O
62,32,accompanied,O
62,32,by,O
62,32,two,O
62,32,others,O
62,32,whose,O
62,32,names,O
62,32,are,O
62,32,not,O
62,32,recalled,O
62,32,they,O
62,32,were,O
62,32,again,O
62,32,on,O
62,32,the,O
62,32,porch,O
62,32,of,O
62,32,the,O
62,32,Harding,B-PER
62,32,house,O
62,32,and,O
62,32,again,O
62,32,the,O
62,32,mysterious,O
62,32,phenomenon,O
62,32,occurred,O
62,32,the,O
62,32,vine,O
62,32,was,O
62,32,violently,O
62,32,agitated,O
62,32,while,O
62,32,under,O
62,32,the,O
62,32,closest,O
62,32,scrutiny,O
